distribution,branch,q,density,acceptance,effective_density
raw_beta_recoil_complex,raw,0.7375,0.47464459515881396,1.0,0.47464459515881396
raw_beta_recoil_complex,raw,0.74,0.474830707341802,1.0,0.474830707341802
raw_beta_recoil_complex,raw,0.7425,0.47501666196715603,1.0,0.47501666196715603
raw_beta_recoil_complex,raw,0.745,0.4752024619205841,1.0,0.4752024619205841
raw_beta_recoil_complex,raw,0.7475,0.475388110070777,1.0,0.475388110070777
raw_beta_recoil_complex,raw,0.75,0.4755736092697252,1.0,0.4755736092697252
raw_beta_recoil_complex,raw,0.7525000000000001,0.4757589623530313,1.0,0.4757589623530313
raw_beta_recoil_complex,raw,0.755,0.47594417214021884,1.0,0.47594417214021884
raw_beta_recoil_complex,raw,0.7575000000000001,0.47612924143503604,1.0,0.47612924143503604
raw_beta_recoil_complex,raw,0.76,0.4763141730257567,1.0,0.4763141730257567
raw_beta_recoil_complex,raw,0.7625000000000001,0.47649896968547667,1.0,0.47649896968547667
raw_beta_recoil_complex,raw,0.765,0.4766836341724061,1.0,0.4766836341724061
raw_beta_recoil_complex,raw,0.7675000000000001,0.47686816923015907,1.0,0.47686816923015907
raw_beta_recoil_complex,raw,0.77,0.4770525775880381,1.0,0.4770525775880381
raw_beta_recoil_complex,raw,0.7725,0.47723686196131676,1.0,0.47723686196131676
raw_beta_recoil_complex,raw,0.775,0.4774210250515176,1.0,0.4774210250515176
raw_beta_recoil_complex,raw,0.7775,0.4776050695466868,1.0,0.4776050695466868
raw_beta_recoil_complex,raw,0.78,0.47778899812166625,1.0,0.47778899812166625
raw_beta_recoil_complex,raw,0.7825,0.47797281343836184,1.0,0.47797281343836184
raw_beta_recoil_complex,raw,0.785,0.47815651814600857,1.0,0.47815651814600857
raw_beta_recoil_complex,raw,0.7875,0.4783401148814323,1.0,0.4783401148814323
raw_beta_recoil_complex,raw,0.79,0.4785236062693095,1.0,0.4785236062693095
raw_beta_recoil_complex,raw,0.7925,0.4787069949224232,1.0,0.4787069949224232
raw_beta_recoil_complex,raw,0.795,0.47889028344191586,1.0,0.47889028344191586
raw_beta_recoil_complex,raw,0.7975,0.4790734744175403,1.0,0.4790734744175403
raw_beta_recoil_complex,raw,0.8,0.4792565704279069,1.0,0.4792565704279069
raw_beta_recoil_complex,raw,0.8025,0.4794395740407298,1.0,0.4794395740407298
raw_beta_recoil_complex,raw,0.805,0.47962248781306743,1.0,0.47962248781306743
raw_beta_recoil_complex,raw,0.8075,0.479805314291564,1.0,0.479805314291564
raw_beta_recoil_complex,raw,0.81,0.479988056012686,1.0,0.479988056012686
raw_beta_recoil_complex,raw,0.8125,0.48017071550295776,1.0,0.48017071550295776
raw_beta_recoil_complex,raw,0.8150000000000001,0.4803532952791931,1.0,0.4803532952791931
raw_beta_recoil_complex,raw,0.8175,0.48053579784872663,1.0,0.48053579784872663
raw_beta_recoil_complex,raw,0.8200000000000001,0.4807182257096409,1.0,0.4807182257096409
raw_beta_recoil_complex,raw,0.8225,0.48090058135099245,1.0,0.48090058135099245
raw_beta_recoil_complex,raw,0.8250000000000001,0.4810828672530359,1.0,0.4810828672530359
raw_beta_recoil_complex,raw,0.8275,0.4812650858874445,1.0,0.4812650858874445
raw_beta_recoil_complex,raw,0.8300000000000001,0.48144723971753095,1.0,0.48144723971753095
raw_beta_recoil_complex,raw,0.8325,0.4816293311984634,1.0,0.4816293311984634
raw_beta_recoil_complex,raw,0.835,0.48181136277748277,1.0,0.48181136277748277
raw_beta_recoil_complex,raw,0.8375,0.4819933368941147,1.0,0.4819933368941147
raw_beta_recoil_complex,raw,0.84,0.482175255980383,1.0,0.482175255980383
raw_beta_recoil_complex,raw,0.8425,0.4823571224610188,1.0,0.4823571224610188
raw_beta_recoil_complex,raw,0.845,0.4825389387536689,1.0,0.4825389387536689
raw_beta_recoil_complex,raw,0.8475,0.482720707269103,1.0,0.482720707269103
raw_beta_recoil_complex,raw,0.85,0.4829024304114185,1.0,0.4829024304114185
raw_beta_recoil_complex,raw,0.8525,0.48308411057824385,1.0,0.48308411057824385
raw_beta_recoil_complex,raw,0.855,0.48326575016094053,1.0,0.48326575016094053
raw_beta_recoil_complex,raw,0.8575,0.4834473515448036,1.0,0.4834473515448036
raw_beta_recoil_complex,raw,0.86,0.4836289171092603,1.0,0.4836289171092603
raw_beta_recoil_complex,raw,0.8625,0.48381044922806815,1.0,0.48381044922806815
raw_beta_recoil_complex,raw,0.865,0.48399195026951064,1.0,0.48399195026951064
raw_beta_recoil_complex,raw,0.8675,0.4841734225965921,1.0,0.4841734225965921
raw_beta_recoil_complex,raw,0.87,0.48435486856723176,1.0,0.48435486856723176
raw_beta_recoil_complex,raw,0.8725,0.48453629053445557,1.0,0.48453629053445557
raw_beta_recoil_complex,raw,0.875,0.48471769084658767,1.0,0.48471769084658767
raw_beta_recoil_complex,raw,0.8775000000000001,0.48489907184744024,1.0,0.48489907184744024
raw_beta_recoil_complex,raw,0.88,0.485080435876502,1.0,0.485080435876502
raw_beta_recoil_complex,raw,0.8825000000000001,0.485261785269127,1.0,0.485261785269127
raw_beta_recoil_complex,raw,0.885,0.48544312235672005,1.0,0.48544312235672005
raw_beta_recoil_complex,raw,0.8875000000000001,0.4856244494669237,1.0,0.4856244494669237
raw_beta_recoil_complex,raw,0.89,0.48580576892380184,1.0,0.48580576892380184
raw_beta_recoil_complex,raw,0.8925000000000001,0.4859870830480248,1.0,0.4859870830480248
raw_beta_recoil_complex,raw,0.895,0.48616839415705143,1.0,0.48616839415705143
raw_beta_recoil_complex,raw,0.8975,0.48634970456531135,1.0,0.48634970456531135
raw_beta_recoil_complex,raw,0.9,0.4865310165843868,1.0,0.4865310165843868
raw_beta_recoil_complex,raw,0.9025,0.48671233252319257,1.0,0.48671233252319257
raw_beta_recoil_complex,raw,0.905,0.48689365468815604,1.0,0.48689365468815604
raw_beta_recoil_complex,raw,0.9075,0.48707498538339644,1.0,0.48707498538339644
raw_beta_recoil_complex,raw,0.91,0.48725632691090315,1.0,0.48725632691090315
raw_beta_recoil_complex,raw,0.9125,0.4874376815707135,1.0,0.4874376815707135
raw_beta_recoil_complex,raw,0.915,0.48761905166109,1.0,0.48761905166109
raw_beta_recoil_complex,raw,0.9175,0.487800439478697,1.0,0.487800439478697
raw_beta_recoil_complex,raw,0.92,0.48798184731877675,1.0,0.48798184731877675
raw_beta_recoil_complex,raw,0.9225,0.48816327747532545,1.0,0.48816327747532545
raw_beta_recoil_complex,raw,0.925,0.4883447322412679,1.0,0.4883447322412679
raw_beta_recoil_complex,raw,0.9275,0.48852621390863243,1.0,0.48852621390863243
raw_beta_recoil_complex,raw,0.93,0.48870772476872554,1.0,0.48870772476872554
raw_beta_recoil_complex,raw,0.9325,0.4888892671123054,1.0,0.4888892671123054
raw_beta_recoil_complex,raw,0.935,0.48907084322975636,1.0,0.48907084322975636
raw_beta_recoil_complex,raw,0.9375,0.4892524554112613,1.0,0.4892524554112613
raw_beta_recoil_complex,raw,0.9400000000000001,0.4894341059469758,1.0,0.4894341059469758
raw_beta_recoil_complex,raw,0.9425,0.48961579712720055,1.0,0.48961579712720055
raw_beta_recoil_complex,raw,0.9450000000000001,0.489797531242554,1.0,0.489797531242554
raw_beta_recoil_complex,raw,0.9475,0.4899793105841452,1.0,0.4899793105841452
raw_beta_recoil_complex,raw,0.9500000000000001,0.4901611374437465,1.0,0.4901611374437465
raw_beta_recoil_complex,raw,0.9525,0.49034301411396525,1.0,0.49034301411396525
raw_beta_recoil_complex,raw,0.9550000000000001,0.49052494288841664,1.0,0.49052494288841664
raw_beta_recoil_complex,raw,0.9575,0.49070692606189603,1.0,0.49070692606189603
raw_beta_recoil_complex,raw,0.96,0.49088896593055087,1.0,0.49088896593055087
raw_beta_recoil_complex,raw,0.9625,0.4910710647920534,1.0,0.4910710647920534
raw_beta_recoil_complex,raw,0.965,0.49125322494577267,1.0,0.49125322494577267
raw_beta_recoil_complex,raw,0.9675,0.4914354486929476,1.0,0.4914354486929476
raw_beta_recoil_complex,raw,0.97,0.49161773833685946,1.0,0.49161773833685946
raw_beta_recoil_complex,raw,0.9725,0.491800096183004,1.0,0.491800096183004
raw_beta_recoil_complex,raw,0.975,0.49198252453926555,1.0,0.49198252453926555
raw_beta_recoil_complex,raw,0.9775,0.49216502571608955,1.0,0.49216502571608955
raw_beta_recoil_complex,raw,0.98,0.49234760202665667,1.0,0.49234760202665667
raw_beta_recoil_complex,raw,0.9825,0.49253025578705584,1.0,0.49253025578705584
raw_beta_recoil_complex,raw,0.985,0.49271298931645885,1.0,0.49271298931645885
raw_beta_recoil_complex,raw,0.9875,0.4928958049372951,1.0,0.4928958049372951
raw_beta_recoil_complex,raw,0.99,0.4930787049754261,1.0,0.4930787049754261
raw_beta_recoil_complex,raw,0.9925,0.49326169176032103,1.0,0.49326169176032103
raw_beta_recoil_complex,raw,0.995,0.4934447676252325,1.0,0.4934447676252325
raw_beta_recoil_complex,raw,0.9975,0.49362793490737294,1.0,0.49362793490737294
raw_beta_recoil_complex,raw,1.0,0.493811195948091,1.0,0.493811195948091
raw_beta_recoil_complex,raw,1.0025,0.4939945530930497,1.0,0.4939945530930497
raw_beta_recoil_complex,raw,1.0050000000000001,0.4941780086924037,1.0,0.4941780086924037
raw_beta_recoil_complex,raw,1.0075,0.4943615651009783,1.0,0.4943615651009783
raw_beta_recoil_complex,raw,1.01,0.4945452246784488,1.0,0.4945452246784488
