study_id,source_title,source_url,doi,source_file,source_file_sha256,source_figure,source_panel,setup,theta_pi,purity,observable,alpha_deg,value,extraction_method,extracted_by,extraction_date,point_id,pixel_x,pixel_y,pixel_count,component_width,component_height,notes
CORMANN_2016_VISIBILITY_PHASE,Revealing geometric phases in modular and weak values with a quantum eraser,https://arxiv.org/abs/1508.01353,https://doi.org/10.1103/PhysRevA.93.042124,VisibilityPhaseMeasurement.eps,d9807edf7e9e2c13a2905223df3d80d403d7bf6ee8e169c6323183c85e64820a,Fig.2b,weak_value_phase_sign,setup_2,0.297,0.836,phase_sign_pi_units,-86.67304015296367,-0.8973451327433628,calibrated_component_scout_v1,Codex,2026-04-28,Fig.2b_setup_2_122,290.0,2233.0,370,,,binned colored phase/sign trace after inset exclusion
CORMANN_2016_VISIBILITY_PHASE,Revealing geometric phases in modular and weak values with a quantum eraser,https://arxiv.org/abs/1508.01353,https://doi.org/10.1103/PhysRevA.93.042124,VisibilityPhaseMeasurement.eps,d9807edf7e9e2c13a2905223df3d80d403d7bf6ee8e169c6323183c85e64820a,Fig.2b,weak_value_phase_sign,setup_2,0.297,0.836,phase_sign_pi_units,-84.20650095602295,-1.0141592920353983,calibrated_component_scout_v1,Codex,2026-04-28,Fig.2b_setup_2_123,333.0,2277.0,54,,,binned colored phase/sign trace after inset exclusion
CORMANN_2016_VISIBILITY_PHASE,Revealing geometric phases in modular and weak values with a quantum eraser,https://arxiv.org/abs/1508.01353,https://doi.org/10.1103/PhysRevA.93.042124,VisibilityPhaseMeasurement.eps,d9807edf7e9e2c13a2905223df3d80d403d7bf6ee8e169c6323183c85e64820a,Fig.2b,weak_value_phase_sign,setup_2,0.297,0.836,phase_sign_pi_units,-83.77629063097514,-1.0141592920353983,calibrated_component_scout_v1,Codex,2026-04-28,Fig.2b_setup_2_124,340.5,2277.0,72,,,binned colored phase/sign trace after inset exclusion
CORMANN_2016_VISIBILITY_PHASE,Revealing geometric phases in modular and weak values with a quantum eraser,https://arxiv.org/abs/1508.01353,https://doi.org/10.1103/PhysRevA.93.042124,VisibilityPhaseMeasurement.eps,d9807edf7e9e2c13a2905223df3d80d403d7bf6ee8e169c6323183c85e64820a,Fig.2b,weak_value_phase_sign,setup_2,0.297,0.836,phase_sign_pi_units,-81.96940726577438,-1.0141592920353983,calibrated_component_scout_v1,Codex,2026-04-28,Fig.2b_setup_2_125,372.0,2277.0,110,,,binned colored phase/sign trace after inset exclusion
CORMANN_2016_VISIBILITY_PHASE,Revealing geometric phases in modular and weak values with a quantum eraser,https://arxiv.org/abs/1508.01353,https://doi.org/10.1103/PhysRevA.93.042124,VisibilityPhaseMeasurement.eps,d9807edf7e9e2c13a2905223df3d80d403d7bf6ee8e169c6323183c85e64820a,Fig.2b,weak_value_phase_sign,setup_2,0.297,0.836,phase_sign_pi_units,-80.01912045889101,-1.0141592920353983,calibrated_component_scout_v1,Codex,2026-04-28,Fig.2b_setup_2_126,406.0,2277.0,110,,,binned colored phase/sign trace after inset exclusion
CORMANN_2016_VISIBILITY_PHASE,Revealing geometric phases in modular and weak values with a quantum eraser,https://arxiv.org/abs/1508.01353,https://doi.org/10.1103/PhysRevA.93.042124,VisibilityPhaseMeasurement.eps,d9807edf7e9e2c13a2905223df3d80d403d7bf6ee8e169c6323183c85e64820a,Fig.2b,weak_value_phase_sign,setup_2,0.297,0.836,phase_sign_pi_units,-78.18355640535373,-1.0141592920353983,calibrated_component_scout_v1,Codex,2026-04-28,Fig.2b_setup_2_127,438.0,2277.0,58,,,binned colored phase/sign trace after inset exclusion
CORMANN_2016_VISIBILITY_PHASE,Revealing geometric phases in modular and weak values with a quantum eraser,https://arxiv.org/abs/1508.01353,https://doi.org/10.1103/PhysRevA.93.042124,VisibilityPhaseMeasurement.eps,d9807edf7e9e2c13a2905223df3d80d403d7bf6ee8e169c6323183c85e64820a,Fig.2b,weak_value_phase_sign,setup_2,0.297,0.836,phase_sign_pi_units,-77.78202676864245,-1.0141592920353983,calibrated_component_scout_v1,Codex,2026-04-28,Fig.2b_setup_2_128,445.0,2277.0,71,,,binned colored phase/sign trace after inset exclusion
CORMANN_2016_VISIBILITY_PHASE,Revealing geometric phases in modular and weak values with a quantum eraser,https://arxiv.org/abs/1508.01353,https://doi.org/10.1103/PhysRevA.93.042124,VisibilityPhaseMeasurement.eps,d9807edf7e9e2c13a2905223df3d80d403d7bf6ee8e169c6323183c85e64820a,Fig.2b,weak_value_phase_sign,setup_2,0.297,0.836,phase_sign_pi_units,-76.0038240917782,-1.0141592920353983,calibrated_component_scout_v1,Codex,2026-04-28,Fig.2b_setup_2_129,476.0,2277.0,108,,,binned colored phase/sign trace after inset exclusion
CORMANN_2016_VISIBILITY_PHASE,Revealing geometric phases in modular and weak values with a quantum eraser,https://arxiv.org/abs/1508.01353,https://doi.org/10.1103/PhysRevA.93.042124,VisibilityPhaseMeasurement.eps,d9807edf7e9e2c13a2905223df3d80d403d7bf6ee8e169c6323183c85e64820a,Fig.2b,weak_value_phase_sign,setup_2,0.297,0.836,phase_sign_pi_units,-74.05353728489484,-1.0141592920353983,calibrated_component_scout_v1,Codex,2026-04-28,Fig.2b_setup_2_130,510.0,2277.0,110,,,binned colored phase/sign trace after inset exclusion
CORMANN_2016_VISIBILITY_PHASE,Revealing geometric phases in modular and weak values with a quantum eraser,https://arxiv.org/abs/1508.01353,https://doi.org/10.1103/PhysRevA.93.042124,VisibilityPhaseMeasurement.eps,d9807edf7e9e2c13a2905223df3d80d403d7bf6ee8e169c6323183c85e64820a,Fig.2b,weak_value_phase_sign,setup_2,0.297,0.836,phase_sign_pi_units,-20.01912045889101,-1.0141592920353983,calibrated_component_scout_v1,Codex,2026-04-28,Fig.2b_setup_2_131,1452.0,2277.0,28,,,binned colored phase/sign trace after inset exclusion
CORMANN_2016_VISIBILITY_PHASE,Revealing geometric phases in modular and weak values with a quantum eraser,https://arxiv.org/abs/1508.01353,https://doi.org/10.1103/PhysRevA.93.042124,VisibilityPhaseMeasurement.eps,d9807edf7e9e2c13a2905223df3d80d403d7bf6ee8e169c6323183c85e64820a,Fig.2b,weak_value_phase_sign,setup_2,0.297,0.836,phase_sign_pi_units,-18.355640535372842,-1.0141592920353983,calibrated_component_scout_v1,Codex,2026-04-28,Fig.2b_setup_2_132,1481.0,2277.0,108,,,binned colored phase/sign trace after inset exclusion
CORMANN_2016_VISIBILITY_PHASE,Revealing geometric phases in modular and weak values with a quantum eraser,https://arxiv.org/abs/1508.01353,https://doi.org/10.1103/PhysRevA.93.042124,VisibilityPhaseMeasurement.eps,d9807edf7e9e2c13a2905223df3d80d403d7bf6ee8e169c6323183c85e64820a,Fig.2b,weak_value_phase_sign,setup_2,0.297,0.836,phase_sign_pi_units,-16.634799235181646,-1.0141592920353983,calibrated_component_scout_v1,Codex,2026-04-28,Fig.2b_setup_2_133,1511.0,2277.0,42,,,binned colored phase/sign trace after inset exclusion
CORMANN_2016_VISIBILITY_PHASE,Revealing geometric phases in modular and weak values with a quantum eraser,https://arxiv.org/abs/1508.01353,https://doi.org/10.1103/PhysRevA.93.042124,VisibilityPhaseMeasurement.eps,d9807edf7e9e2c13a2905223df3d80d403d7bf6ee8e169c6323183c85e64820a,Fig.2b,weak_value_phase_sign,setup_2,0.297,0.836,phase_sign_pi_units,-16.233269598470358,-1.0141592920353983,calibrated_component_scout_v1,Codex,2026-04-28,Fig.2b_setup_2_134,1518.0,2277.0,79,,,binned colored phase/sign trace after inset exclusion
CORMANN_2016_VISIBILITY_PHASE,Revealing geometric phases in modular and weak values with a quantum eraser,https://arxiv.org/abs/1508.01353,https://doi.org/10.1103/PhysRevA.93.042124,VisibilityPhaseMeasurement.eps,d9807edf7e9e2c13a2905223df3d80d403d7bf6ee8e169c6323183c85e64820a,Fig.2b,weak_value_phase_sign,setup_2,0.297,0.836,phase_sign_pi_units,-14.340344168260032,-1.0141592920353983,calibrated_component_scout_v1,Codex,2026-04-28,Fig.2b_setup_2_135,1551.0,2277.0,125,,,binned colored phase/sign trace after inset exclusion
CORMANN_2016_VISIBILITY_PHASE,Revealing geometric phases in modular and weak values with a quantum eraser,https://arxiv.org/abs/1508.01353,https://doi.org/10.1103/PhysRevA.93.042124,VisibilityPhaseMeasurement.eps,d9807edf7e9e2c13a2905223df3d80d403d7bf6ee8e169c6323183c85e64820a,Fig.2b,weak_value_phase_sign,setup_2,0.297,0.836,phase_sign_pi_units,-12.390057361376677,-1.0141592920353983,calibrated_component_scout_v1,Codex,2026-04-28,Fig.2b_setup_2_136,1585.0,2277.0,106,,,binned colored phase/sign trace after inset exclusion
CORMANN_2016_VISIBILITY_PHASE,Revealing geometric phases in modular and weak values with a quantum eraser,https://arxiv.org/abs/1508.01353,https://doi.org/10.1103/PhysRevA.93.042124,VisibilityPhaseMeasurement.eps,d9807edf7e9e2c13a2905223df3d80d403d7bf6ee8e169c6323183c85e64820a,Fig.2b,weak_value_phase_sign,setup_2,0.297,0.836,phase_sign_pi_units,-10.669216061185466,-1.0141592920353983,calibrated_component_scout_v1,Codex,2026-04-28,Fig.2b_setup_2_137,1615.0,2277.0,43,,,binned colored phase/sign trace after inset exclusion
CORMANN_2016_VISIBILITY_PHASE,Revealing geometric phases in modular and weak values with a quantum eraser,https://arxiv.org/abs/1508.01353,https://doi.org/10.1103/PhysRevA.93.042124,VisibilityPhaseMeasurement.eps,d9807edf7e9e2c13a2905223df3d80d403d7bf6ee8e169c6323183c85e64820a,Fig.2b,weak_value_phase_sign,setup_2,0.297,0.836,phase_sign_pi_units,-10.267686424474192,-1.0141592920353983,calibrated_component_scout_v1,Codex,2026-04-28,Fig.2b_setup_2_138,1622.0,2277.0,79,,,binned colored phase/sign trace after inset exclusion
CORMANN_2016_VISIBILITY_PHASE,Revealing geometric phases in modular and weak values with a quantum eraser,https://arxiv.org/abs/1508.01353,https://doi.org/10.1103/PhysRevA.93.042124,VisibilityPhaseMeasurement.eps,d9807edf7e9e2c13a2905223df3d80d403d7bf6ee8e169c6323183c85e64820a,Fig.2b,weak_value_phase_sign,setup_2,0.297,0.836,phase_sign_pi_units,-8.374760994263866,-1.0141592920353983,calibrated_component_scout_v1,Codex,2026-04-28,Fig.2b_setup_2_139,1655.0,2277.0,106,,,binned colored phase/sign trace after inset exclusion
CORMANN_2016_VISIBILITY_PHASE,Revealing geometric phases in modular and weak values with a quantum eraser,https://arxiv.org/abs/1508.01353,https://doi.org/10.1103/PhysRevA.93.042124,VisibilityPhaseMeasurement.eps,d9807edf7e9e2c13a2905223df3d80d403d7bf6ee8e169c6323183c85e64820a,Fig.2b,weak_value_phase_sign,setup_2,0.297,0.836,phase_sign_pi_units,-6.424474187380497,-1.0141592920353983,calibrated_component_scout_v1,Codex,2026-04-28,Fig.2b_setup_2_140,1689.0,2277.0,113,,,binned colored phase/sign trace after inset exclusion
CORMANN_2016_VISIBILITY_PHASE,Revealing geometric phases in modular and weak values with a quantum eraser,https://arxiv.org/abs/1508.01353,https://doi.org/10.1103/PhysRevA.93.042124,VisibilityPhaseMeasurement.eps,d9807edf7e9e2c13a2905223df3d80d403d7bf6ee8e169c6323183c85e64820a,Fig.2b,weak_value_phase_sign,setup_2,0.297,0.836,phase_sign_pi_units,-4.703632887189286,-1.0141592920353983,calibrated_component_scout_v1,Codex,2026-04-28,Fig.2b_setup_2_141,1719.0,2277.0,53,,,binned colored phase/sign trace after inset exclusion
CORMANN_2016_VISIBILITY_PHASE,Revealing geometric phases in modular and weak values with a quantum eraser,https://arxiv.org/abs/1508.01353,https://doi.org/10.1103/PhysRevA.93.042124,VisibilityPhaseMeasurement.eps,d9807edf7e9e2c13a2905223df3d80d403d7bf6ee8e169c6323183c85e64820a,Fig.2b,weak_value_phase_sign,setup_2,0.297,0.836,phase_sign_pi_units,-4.273422562141491,-1.0141592920353983,calibrated_component_scout_v1,Codex,2026-04-28,Fig.2b_setup_2_142,1726.5,2277.0,72,,,binned colored phase/sign trace after inset exclusion
CORMANN_2016_VISIBILITY_PHASE,Revealing geometric phases in modular and weak values with a quantum eraser,https://arxiv.org/abs/1508.01353,https://doi.org/10.1103/PhysRevA.93.042124,VisibilityPhaseMeasurement.eps,d9807edf7e9e2c13a2905223df3d80d403d7bf6ee8e169c6323183c85e64820a,Fig.2b,weak_value_phase_sign,setup_2,0.297,0.836,phase_sign_pi_units,-2.4091778202676863,-1.0141592920353983,calibrated_component_scout_v1,Codex,2026-04-28,Fig.2b_setup_2_143,1759.0,2277.0,113,,,binned colored phase/sign trace after inset exclusion
CORMANN_2016_VISIBILITY_PHASE,Revealing geometric phases in modular and weak values with a quantum eraser,https://arxiv.org/abs/1508.01353,https://doi.org/10.1103/PhysRevA.93.042124,VisibilityPhaseMeasurement.eps,d9807edf7e9e2c13a2905223df3d80d403d7bf6ee8e169c6323183c85e64820a,Fig.2b,weak_value_phase_sign,setup_2,0.297,0.836,phase_sign_pi_units,-0.40152963671128816,-1.0141592920353983,calibrated_component_scout_v1,Codex,2026-04-28,Fig.2b_setup_2_144,1794.0,2277.0,144,,,binned colored phase/sign trace after inset exclusion
CORMANN_2016_VISIBILITY_PHASE,Revealing geometric phases in modular and weak values with a quantum eraser,https://arxiv.org/abs/1508.01353,https://doi.org/10.1103/PhysRevA.93.042124,VisibilityPhaseMeasurement.eps,d9807edf7e9e2c13a2905223df3d80d403d7bf6ee8e169c6323183c85e64820a,Fig.2b,weak_value_phase_sign,setup_2,0.297,0.836,phase_sign_pi_units,0.6883365200764757,0.3849557522123894,calibrated_component_scout_v1,Codex,2026-04-28,Fig.2b_setup_2_145,1813.0,1750.0,568,,,binned colored phase/sign trace after inset exclusion
CORMANN_2016_VISIBILITY_PHASE,Revealing geometric phases in modular and weak values with a quantum eraser,https://arxiv.org/abs/1508.01353,https://doi.org/10.1103/PhysRevA.93.042124,VisibilityPhaseMeasurement.eps,d9807edf7e9e2c13a2905223df3d80d403d7bf6ee8e169c6323183c85e64820a,Fig.2b,weak_value_phase_sign,setup_2,0.297,0.836,phase_sign_pi_units,2.4091778202676863,0.39292035398230096,calibrated_component_scout_v1,Codex,2026-04-28,Fig.2b_setup_2_146,1843.0,1747.0,559,,,binned colored phase/sign trace after inset exclusion
CORMANN_2016_VISIBILITY_PHASE,Revealing geometric phases in modular and weak values with a quantum eraser,https://arxiv.org/abs/1508.01353,https://doi.org/10.1103/PhysRevA.93.042124,VisibilityPhaseMeasurement.eps,d9807edf7e9e2c13a2905223df3d80d403d7bf6ee8e169c6323183c85e64820a,Fig.2b,weak_value_phase_sign,setup_2,0.297,0.836,phase_sign_pi_units,3.384321223709364,0.5522123893805309,calibrated_component_scout_v1,Codex,2026-04-28,Fig.2b_setup_2_147,1860.0,1687.0,139,,,binned colored phase/sign trace after inset exclusion
CORMANN_2016_VISIBILITY_PHASE,Revealing geometric phases in modular and weak values with a quantum eraser,https://arxiv.org/abs/1508.01353,https://doi.org/10.1103/PhysRevA.93.042124,VisibilityPhaseMeasurement.eps,d9807edf7e9e2c13a2905223df3d80d403d7bf6ee8e169c6323183c85e64820a,Fig.2b,weak_value_phase_sign,setup_2,0.297,0.836,phase_sign_pi_units,5.449330783938819,0.6292035398230089,calibrated_component_scout_v1,Codex,2026-04-28,Fig.2b_setup_2_148,1896.0,1658.0,99,,,binned colored phase/sign trace after inset exclusion
CORMANN_2016_VISIBILITY_PHASE,Revealing geometric phases in modular and weak values with a quantum eraser,https://arxiv.org/abs/1508.01353,https://doi.org/10.1103/PhysRevA.93.042124,VisibilityPhaseMeasurement.eps,d9807edf7e9e2c13a2905223df3d80d403d7bf6ee8e169c6323183c85e64820a,Fig.2b,weak_value_phase_sign,setup_2,0.297,0.836,phase_sign_pi_units,7.227533460803059,0.6292035398230089,calibrated_component_scout_v1,Codex,2026-04-28,Fig.2b_setup_2_149,1927.0,1658.0,49,,,binned colored phase/sign trace after inset exclusion
CORMANN_2016_VISIBILITY_PHASE,Revealing geometric phases in modular and weak values with a quantum eraser,https://arxiv.org/abs/1508.01353,https://doi.org/10.1103/PhysRevA.93.042124,VisibilityPhaseMeasurement.eps,d9807edf7e9e2c13a2905223df3d80d403d7bf6ee8e169c6323183c85e64820a,Fig.2b,weak_value_phase_sign,setup_2,0.297,0.836,phase_sign_pi_units,7.686424474187376,0.5548672566371682,calibrated_component_scout_v1,Codex,2026-04-28,Fig.2b_setup_2_150,1935.0,1686.0,46,,,binned colored phase/sign trace after inset exclusion
CORMANN_2016_VISIBILITY_PHASE,Revealing geometric phases in modular and weak values with a quantum eraser,https://arxiv.org/abs/1508.01353,https://doi.org/10.1103/PhysRevA.93.042124,VisibilityPhaseMeasurement.eps,d9807edf7e9e2c13a2905223df3d80d403d7bf6ee8e169c6323183c85e64820a,Fig.2b,weak_value_phase_sign,setup_2,0.297,0.836,phase_sign_pi_units,9.521988527724659,0.6477876106194689,calibrated_component_scout_v1,Codex,2026-04-28,Fig.2b_setup_2_151,1967.0,1651.0,90,,,binned colored phase/sign trace after inset exclusion
CORMANN_2016_VISIBILITY_PHASE,Revealing geometric phases in modular and weak values with a quantum eraser,https://arxiv.org/abs/1508.01353,https://doi.org/10.1103/PhysRevA.93.042124,VisibilityPhaseMeasurement.eps,d9807edf7e9e2c13a2905223df3d80d403d7bf6ee8e169c6323183c85e64820a,Fig.2b,weak_value_phase_sign,setup_2,0.297,0.836,phase_sign_pi_units,11.472275334608028,0.6265486725663716,calibrated_component_scout_v1,Codex,2026-04-28,Fig.2b_setup_2_152,2001.0,1659.0,99,,,binned colored phase/sign trace after inset exclusion
CORMANN_2016_VISIBILITY_PHASE,Revealing geometric phases in modular and weak values with a quantum eraser,https://arxiv.org/abs/1508.01353,https://doi.org/10.1103/PhysRevA.93.042124,VisibilityPhaseMeasurement.eps,d9807edf7e9e2c13a2905223df3d80d403d7bf6ee8e169c6323183c85e64820a,Fig.2b,weak_value_phase_sign,setup_2,0.297,0.836,phase_sign_pi_units,13.250478011472282,0.6278761061946905,calibrated_component_scout_v1,Codex,2026-04-28,Fig.2b_setup_2_153,2032.0,1658.5,50,,,binned colored phase/sign trace after inset exclusion
CORMANN_2016_VISIBILITY_PHASE,Revealing geometric phases in modular and weak values with a quantum eraser,https://arxiv.org/abs/1508.01353,https://doi.org/10.1103/PhysRevA.93.042124,VisibilityPhaseMeasurement.eps,d9807edf7e9e2c13a2905223df3d80d403d7bf6ee8e169c6323183c85e64820a,Fig.2b,weak_value_phase_sign,setup_2,0.297,0.836,phase_sign_pi_units,13.7093690248566,0.5548672566371682,calibrated_component_scout_v1,Codex,2026-04-28,Fig.2b_setup_2_154,2040.0,1686.0,40,,,binned colored phase/sign trace after inset exclusion
CORMANN_2016_VISIBILITY_PHASE,Revealing geometric phases in modular and weak values with a quantum eraser,https://arxiv.org/abs/1508.01353,https://doi.org/10.1103/PhysRevA.93.042124,VisibilityPhaseMeasurement.eps,d9807edf7e9e2c13a2905223df3d80d403d7bf6ee8e169c6323183c85e64820a,Fig.2b,weak_value_phase_sign,setup_2,0.297,0.836,phase_sign_pi_units,80.82217973231357,0.6119469026548674,calibrated_component_scout_v1,Codex,2026-04-28,Fig.2b_setup_2_155,3210.0,1664.5,38,,,binned colored phase/sign trace after inset exclusion
CORMANN_2016_VISIBILITY_PHASE,Revealing geometric phases in modular and weak values with a quantum eraser,https://arxiv.org/abs/1508.01353,https://doi.org/10.1103/PhysRevA.93.042124,VisibilityPhaseMeasurement.eps,d9807edf7e9e2c13a2905223df3d80d403d7bf6ee8e169c6323183c85e64820a,Fig.2b,weak_value_phase_sign,setup_2,0.297,0.836,phase_sign_pi_units,81.30975143403441,0.6292035398230089,calibrated_component_scout_v1,Codex,2026-04-28,Fig.2b_setup_2_156,3218.5,1658.0,60,,,binned colored phase/sign trace after inset exclusion
CORMANN_2016_VISIBILITY_PHASE,Revealing geometric phases in modular and weak values with a quantum eraser,https://arxiv.org/abs/1508.01353,https://doi.org/10.1103/PhysRevA.93.042124,VisibilityPhaseMeasurement.eps,d9807edf7e9e2c13a2905223df3d80d403d7bf6ee8e169c6323183c85e64820a,Fig.2b,weak_value_phase_sign,setup_2,0.297,0.836,phase_sign_pi_units,83.05927342256214,0.5548672566371682,calibrated_component_scout_v1,Codex,2026-04-28,Fig.2b_setup_2_157,3249.0,1686.0,87,,,binned colored phase/sign trace after inset exclusion
CORMANN_2016_VISIBILITY_PHASE,Revealing geometric phases in modular and weak values with a quantum eraser,https://arxiv.org/abs/1508.01353,https://doi.org/10.1103/PhysRevA.93.042124,VisibilityPhaseMeasurement.eps,d9807edf7e9e2c13a2905223df3d80d403d7bf6ee8e169c6323183c85e64820a,Fig.2b,weak_value_phase_sign,setup_2,0.297,0.836,phase_sign_pi_units,85.06692160611854,0.5548672566371682,calibrated_component_scout_v1,Codex,2026-04-28,Fig.2b_setup_2_158,3284.0,1686.0,83,,,binned colored phase/sign trace after inset exclusion
CORMANN_2016_VISIBILITY_PHASE,Revealing geometric phases in modular and weak values with a quantum eraser,https://arxiv.org/abs/1508.01353,https://doi.org/10.1103/PhysRevA.93.042124,VisibilityPhaseMeasurement.eps,d9807edf7e9e2c13a2905223df3d80d403d7bf6ee8e169c6323183c85e64820a,Fig.2b,weak_value_phase_sign,setup_2,0.297,0.836,phase_sign_pi_units,86.78776290630975,0.5548672566371682,calibrated_component_scout_v1,Codex,2026-04-28,Fig.2b_setup_2_159,3314.0,1686.0,41,,,binned colored phase/sign trace after inset exclusion
CORMANN_2016_VISIBILITY_PHASE,Revealing geometric phases in modular and weak values with a quantum eraser,https://arxiv.org/abs/1508.01353,https://doi.org/10.1103/PhysRevA.93.042124,VisibilityPhaseMeasurement.eps,d9807edf7e9e2c13a2905223df3d80d403d7bf6ee8e169c6323183c85e64820a,Fig.2b,weak_value_phase_sign,setup_2,0.297,0.836,phase_sign_pi_units,87.24665391969407,0.6305309734513274,calibrated_component_scout_v1,Codex,2026-04-28,Fig.2b_setup_2_160,3322.0,1657.5,56,,,binned colored phase/sign trace after inset exclusion
CORMANN_2016_VISIBILITY_PHASE,Revealing geometric phases in modular and weak values with a quantum eraser,https://arxiv.org/abs/1508.01353,https://doi.org/10.1103/PhysRevA.93.042124,VisibilityPhaseMeasurement.eps,d9807edf7e9e2c13a2905223df3d80d403d7bf6ee8e169c6323183c85e64820a,Fig.2b,weak_value_phase_sign,setup_2,0.297,0.836,phase_sign_pi_units,89.71319311663481,0.488495575221239,calibrated_component_scout_v1,Codex,2026-04-28,Fig.2b_setup_2_161,3365.0,1711.0,273,,,binned colored phase/sign trace after inset exclusion
CORMANN_2016_VISIBILITY_PHASE,Revealing geometric phases in modular and weak values with a quantum eraser,https://arxiv.org/abs/1508.01353,https://doi.org/10.1103/PhysRevA.93.042124,VisibilityPhaseMeasurement.eps,d9807edf7e9e2c13a2905223df3d80d403d7bf6ee8e169c6323183c85e64820a,Fig.2b,weak_value_phase_sign,setup_3,0.092,0.956,phase_sign_pi_units,-87.12561458617864,0.2934813527180784,calibrated_component_scout_v1,Codex,2026-04-28,Fig.2b_setup_3_181,282.11011904761904,1784.455357142857,336,21.0,42.0,connected colored marker component
CORMANN_2016_VISIBILITY_PHASE,Revealing geometric phases in modular and weak values with a quantum eraser,https://arxiv.org/abs/1508.01353,https://doi.org/10.1103/PhysRevA.93.042124,VisibilityPhaseMeasurement.eps,d9807edf7e9e2c13a2905223df3d80d403d7bf6ee8e169c6323183c85e64820a,Fig.2b,weak_value_phase_sign,setup_3,0.092,0.956,phase_sign_pi_units,-86.4922977019373,-0.983202537986308,calibrated_component_scout_v1,Codex,2026-04-28,Fig.2b_setup_3_182,293.1509433962264,2265.3396226415093,53,8.0,9.0,connected colored marker component
CORMANN_2016_VISIBILITY_PHASE,Revealing geometric phases in modular and weak values with a quantum eraser,https://arxiv.org/abs/1508.01353,https://doi.org/10.1103/PhysRevA.93.042124,VisibilityPhaseMeasurement.eps,d9807edf7e9e2c13a2905223df3d80d403d7bf6ee8e169c6323183c85e64820a,Fig.2b,weak_value_phase_sign,setup_3,0.092,0.956,phase_sign_pi_units,-84.60177112229226,1.1387267085661819,calibrated_component_scout_v1,Codex,2026-04-28,Fig.2b_setup_3_183,326.1091234347048,1466.0796064400715,2236,69.0,70.0,connected colored marker component
CORMANN_2016_VISIBILITY_PHASE,Revealing geometric phases in modular and weak values with a quantum eraser,https://arxiv.org/abs/1508.01353,https://doi.org/10.1103/PhysRevA.93.042124,VisibilityPhaseMeasurement.eps,d9807edf7e9e2c13a2905223df3d80d403d7bf6ee8e169c6323183c85e64820a,Fig.2b,weak_value_phase_sign,setup_3,0.092,0.956,phase_sign_pi_units,-84.4626261727956,-0.9847705289154142,calibrated_component_scout_v1,Codex,2026-04-28,Fig.2b_setup_3_184,328.5348837209302,2265.9302325581393,43,8.0,9.0,connected colored marker component
CORMANN_2016_VISIBILITY_PHASE,Revealing geometric phases in modular and weak values with a quantum eraser,https://arxiv.org/abs/1508.01353,https://doi.org/10.1103/PhysRevA.93.042124,VisibilityPhaseMeasurement.eps,d9807edf7e9e2c13a2905223df3d80d403d7bf6ee8e169c6323183c85e64820a,Fig.2b,weak_value_phase_sign,setup_3,0.092,0.956,phase_sign_pi_units,-81.68839596191759,1.0298821587418043,calibrated_component_scout_v1,Codex,2026-04-28,Fig.2b_setup_3_185,376.89896373056996,1507.0777202072538,386,19.0,38.0,connected colored marker component
CORMANN_2016_VISIBILITY_PHASE,Revealing geometric phases in modular and weak values with a quantum eraser,https://arxiv.org/abs/1508.01353,https://doi.org/10.1103/PhysRevA.93.042124,VisibilityPhaseMeasurement.eps,d9807edf7e9e2c13a2905223df3d80d403d7bf6ee8e169c6323183c85e64820a,Fig.2b,weak_value_phase_sign,setup_3,0.092,0.956,phase_sign_pi_units,-81.36711281070745,1.1085315265486724,calibrated_component_scout_v1,Codex,2026-04-28,Fig.2b_setup_3_186,382.5,1477.453125,64,10.0,8.0,connected colored marker component
CORMANN_2016_VISIBILITY_PHASE,Revealing geometric phases in modular and weak values with a quantum eraser,https://arxiv.org/abs/1508.01353,https://doi.org/10.1103/PhysRevA.93.042124,VisibilityPhaseMeasurement.eps,d9807edf7e9e2c13a2905223df3d80d403d7bf6ee8e169c6323183c85e64820a,Fig.2b,weak_value_phase_sign,setup_3,0.092,0.956,phase_sign_pi_units,-80.11244896904553,1.0331595312126285,calibrated_component_scout_v1,Codex,2026-04-28,Fig.2b_setup_3_187,404.37297297297295,1505.8432432432433,370,19.0,38.0,connected colored marker component
CORMANN_2016_VISIBILITY_PHASE,Revealing geometric phases in modular and weak values with a quantum eraser,https://arxiv.org/abs/1508.01353,https://doi.org/10.1103/PhysRevA.93.042124,VisibilityPhaseMeasurement.eps,d9807edf7e9e2c13a2905223df3d80d403d7bf6ee8e169c6323183c85e64820a,Fig.2b,weak_value_phase_sign,setup_3,0.092,0.956,phase_sign_pi_units,-78.80591248179593,1.0306799944976848,calibrated_component_scout_v1,Codex,2026-04-28,Fig.2b_setup_3_188,427.1502590673575,1506.7772020725388,386,22.0,38.0,connected colored marker component
CORMANN_2016_VISIBILITY_PHASE,Revealing geometric phases in modular and weak values with a quantum eraser,https://arxiv.org/abs/1508.01353,https://doi.org/10.1103/PhysRevA.93.042124,VisibilityPhaseMeasurement.eps,d9807edf7e9e2c13a2905223df3d80d403d7bf6ee8e169c6323183c85e64820a,Fig.2b,weak_value_phase_sign,setup_3,0.092,0.956,phase_sign_pi_units,-77.46383347162596,-0.983152446151278,calibrated_component_scout_v1,Codex,2026-04-28,Fig.2b_setup_3_189,450.54716981132077,2265.3207547169814,53,8.0,9.0,connected colored marker component
