study_id,source_title,source_url,doi,source_file,source_file_sha256,source_figure,source_panel,observable,branch,extraction_method,extracted_by,extraction_date,point_id,x_name,x_value,x_units,y_name,y_value,y_units,z_m,p_hbar_over_d,mean_abs_momentum_hbar_over_d,probability_density,pixel_x,pixel_y,pixel_count,notes
XIAO_2019_MOMENTUM_PROBABILITY,Observing momentum disturbance in double-slit which-way measurements,https://arxiv.org/abs/1805.02059,https://doi.org/10.1126/sciadv.aav9547,probability.pdf,50ae16805cacedbf059985849f61ff186117f7168d84db89893123661f4d6c03,Fig.3b,far_field_distribution,momentum_distribution,phi_pi_far,vector_path_digitization_v1,Codex,2026-04-24,Fig.3b_phi_pi_far_158,p_hbar_over_d,1.08865,hbar_over_d,probability_density,0.307786,1/(hbar_over_d),,1.0886499515371866,,0.3077855778769812,610.6988861822916,1074.4550095486113,12,PDF vector path extraction from Fig. 3b; inset and legend regions excluded before mapping to data coordinates.
XIAO_2019_MOMENTUM_PROBABILITY,Observing momentum disturbance in double-slit which-way measurements,https://arxiv.org/abs/1805.02059,https://doi.org/10.1126/sciadv.aav9547,probability.pdf,50ae16805cacedbf059985849f61ff186117f7168d84db89893123661f4d6c03,Fig.3b,far_field_distribution,momentum_distribution,phi_pi_far,vector_path_digitization_v1,Codex,2026-04-24,Fig.3b_phi_pi_far_159,p_hbar_over_d,1.112291,hbar_over_d,probability_density,0.301174,1/(hbar_over_d),,1.1122913091863027,,0.3011744963789689,613.3742998229166,1074.9177852534722,12,PDF vector path extraction from Fig. 3b; inset and legend regions excluded before mapping to data coordinates.
XIAO_2019_MOMENTUM_PROBABILITY,Observing momentum disturbance in double-slit which-way measurements,https://arxiv.org/abs/1805.02059,https://doi.org/10.1126/sciadv.aav9547,probability.pdf,50ae16805cacedbf059985849f61ff186117f7168d84db89893123661f4d6c03,Fig.3b,far_field_distribution,momentum_distribution,phi_pi_far,vector_path_digitization_v1,Codex,2026-04-24,Fig.3b_phi_pi_far_160,p_hbar_over_d,1.1379,hbar_over_d,probability_density,0.303863,1/(hbar_over_d),,1.1379001068206915,,0.3038634894345218,616.2723620885416,1074.7295557395835,12,PDF vector path extraction from Fig. 3b; inset and legend regions excluded before mapping to data coordinates.
XIAO_2019_MOMENTUM_PROBABILITY,Observing momentum disturbance in double-slit which-way measurements,https://arxiv.org/abs/1805.02059,https://doi.org/10.1126/sciadv.aav9547,probability.pdf,50ae16805cacedbf059985849f61ff186117f7168d84db89893123661f4d6c03,Fig.3b,far_field_distribution,momentum_distribution,phi_pi_far,vector_path_digitization_v1,Codex,2026-04-24,Fig.3b_phi_pi_far_161,p_hbar_over_d,1.162145,hbar_over_d,probability_density,0.303994,1/(hbar_over_d),,1.1621450028227782,,0.3039940976686499,619.0160761527777,1074.7204131631945,13,PDF vector path extraction from Fig. 3b; inset and legend regions excluded before mapping to data coordinates.
XIAO_2019_MOMENTUM_PROBABILITY,Observing momentum disturbance in double-slit which-way measurements,https://arxiv.org/abs/1805.02059,https://doi.org/10.1126/sciadv.aav9547,probability.pdf,50ae16805cacedbf059985849f61ff186117f7168d84db89893123661f4d6c03,Fig.3b,far_field_distribution,momentum_distribution,phi_pi_far,vector_path_digitization_v1,Codex,2026-04-24,Fig.3b_phi_pi_far_162,p_hbar_over_d,1.186056,hbar_over_d,probability_density,0.301098,1/(hbar_over_d),,1.1860560518225327,,0.3010976680059522,621.7220098645834,1074.9231632395833,11,PDF vector path extraction from Fig. 3b; inset and legend regions excluded before mapping to data coordinates.
XIAO_2019_MOMENTUM_PROBABILITY,Observing momentum disturbance in double-slit which-way measurements,https://arxiv.org/abs/1805.02059,https://doi.org/10.1126/sciadv.aav9547,probability.pdf,50ae16805cacedbf059985849f61ff186117f7168d84db89893123661f4d6c03,Fig.3b,far_field_distribution,momentum_distribution,phi_pi_far,vector_path_digitization_v1,Codex,2026-04-24,Fig.3b_phi_pi_far_163,p_hbar_over_d,1.211816,hbar_over_d,probability_density,0.289043,1/(hbar_over_d),,1.2118157340451643,,0.2890432962797604,624.6371472361111,1075.7669692604168,8,PDF vector path extraction from Fig. 3b; inset and legend regions excluded before mapping to data coordinates.
XIAO_2019_MOMENTUM_PROBABILITY,Observing momentum disturbance in double-slit which-way measurements,https://arxiv.org/abs/1805.02059,https://doi.org/10.1126/sciadv.aav9547,probability.pdf,50ae16805cacedbf059985849f61ff186117f7168d84db89893123661f4d6c03,Fig.3b,far_field_distribution,momentum_distribution,phi_pi_far,vector_path_digitization_v1,Codex,2026-04-24,Fig.3b_phi_pi_far_164,p_hbar_over_d,1.245827,hbar_over_d,probability_density,0.266417,1/(hbar_over_d),,1.2458265459161755,,0.2664173404265869,628.4860374461805,1077.350786170139,4,PDF vector path extraction from Fig. 3b; inset and legend regions excluded before mapping to data coordinates.
XIAO_2019_MOMENTUM_PROBABILITY,Observing momentum disturbance in double-slit which-way measurements,https://arxiv.org/abs/1805.02059,https://doi.org/10.1126/sciadv.aav9547,probability.pdf,50ae16805cacedbf059985849f61ff186117f7168d84db89893123661f4d6c03,Fig.3b,far_field_distribution,momentum_distribution,phi_pi_far,vector_path_digitization_v1,Codex,2026-04-24,Fig.3b_phi_pi_far_165,p_hbar_over_d,1.262392,hbar_over_d,probability_density,0.24771,1/(hbar_over_d),,1.262391772797005,,0.24770963159722084,630.360668954861,1078.6603257881945,6,PDF vector path extraction from Fig. 3b; inset and legend regions excluded before mapping to data coordinates.
XIAO_2019_MOMENTUM_PROBABILITY,Observing momentum disturbance in double-slit which-way measurements,https://arxiv.org/abs/1805.02059,https://doi.org/10.1126/sciadv.aav9547,probability.pdf,50ae16805cacedbf059985849f61ff186117f7168d84db89893123661f4d6c03,Fig.3b,far_field_distribution,momentum_distribution,phi_pi_far,vector_path_digitization_v1,Codex,2026-04-24,Fig.3b_phi_pi_far_166,p_hbar_over_d,1.2863,hbar_over_d,probability_density,0.22969,1/(hbar_over_d),,1.286300445661512,,0.2296895367063501,633.0663337673611,1079.9217324305555,9,PDF vector path extraction from Fig. 3b; inset and legend regions excluded before mapping to data coordinates.
XIAO_2019_MOMENTUM_PROBABILITY,Observing momentum disturbance in double-slit which-way measurements,https://arxiv.org/abs/1805.02059,https://doi.org/10.1126/sciadv.aav9547,probability.pdf,50ae16805cacedbf059985849f61ff186117f7168d84db89893123661f4d6c03,Fig.3b,far_field_distribution,momentum_distribution,phi_pi_far,vector_path_digitization_v1,Codex,2026-04-24,Fig.3b_phi_pi_far_167,p_hbar_over_d,1.315199,hbar_over_d,probability_density,0.213897,1/(hbar_over_d),,1.315199002546637,,0.2138974646329351,636.3366871215278,1081.0271774756945,8,PDF vector path extraction from Fig. 3b; inset and legend regions excluded before mapping to data coordinates.
