sample_id,linear_rmse,published_bound_rmse,scaled_loss_rmse,linear_beats_bound,linear_beats_scaled_loss,linear_intercept,linear_slope,loss_momentum_pearson_r,all_points_above_bound,monotone,best_model
186,0.007464711795260257,0.06886586030725836,0.02602097720730358,True,True,0.04709743794023832,0.6776937661221452,0.9993556666807502,True,True,linear_bandwidth
187,0.006215155114721876,0.06714792848034232,0.025278448079423064,True,True,0.04609979766099868,0.6764894560255809,0.9995575316207209,True,True,linear_bandwidth
188,0.0015795325845576955,0.06847828121497003,0.02403735775952965,True,True,0.045312688631827365,0.6808598414877931,0.9999714906597575,True,True,linear_bandwidth
189,0.008463258398855563,0.0719266595832889,0.025703487671767788,True,True,0.045953954007978526,0.6854440580928522,0.9991792273396322,True,True,linear_bandwidth
190,0.0062727686605227664,0.07182834923806596,0.02124374482521028,True,True,0.03866384652192607,0.6985746813457905,0.999559860132853,True,True,linear_bandwidth
191,0.004976756501352305,0.07422582519975884,0.02391501945595678,True,True,0.0446171682612892,0.6924604197272838,0.9997188233892099,True,True,linear_bandwidth
192,0.005825339846600058,0.06313006839645395,0.018765718357491235,True,True,0.03401743070156112,0.6902658725874313,0.9996200917343101,True,True,linear_bandwidth
193,0.006636497633288171,0.06989334904954285,0.022514657865839807,True,True,0.04092435723675349,0.6907523939280383,0.9995026124661904,True,True,linear_bandwidth
194,0.005561693535008973,0.0675927623599961,0.02634569573563429,True,True,0.04797595906410566,0.6741712623863423,0.9996487227162212,True,True,linear_bandwidth
195,0.004732241322922709,0.07189841040519003,0.024668845971089346,True,True,0.045587862050626565,0.6867014915100608,0.999747383567924,True,True,linear_bandwidth
196,0.007853084032175498,0.07044370912274343,0.024295547769968527,True,True,0.04345668051355671,0.6872588755089966,0.9993014283693427,True,True,linear_bandwidth
197,0.005575191436774076,0.06379443516680708,0.019049752536752545,True,True,0.034537970775041144,0.6908327704354372,0.9996542940003903,True,True,linear_bandwidth
198,0.0035180240953030938,0.06934407610537072,0.019386111447125536,True,True,0.03664280492489511,0.6977260078363582,0.999859198401896,True,True,linear_bandwidth
199,0.005883945168893663,0.06941510522237523,0.0237073911013996,True,True,0.04342278232569878,0.6853344161225421,0.9996122418698766,True,True,linear_bandwidth
200,0.003667911802958558,0.07190892537786917,0.027614027519185284,True,True,0.05153279859764587,0.6755764783292815,0.9998465707176848,True,True,linear_bandwidth
201,0.0030575180479646834,0.06907926589770853,0.019551893131219092,True,True,0.036818215965864466,0.6970035950327189,0.9998953644014952,True,True,linear_bandwidth
202,0.008851750924288491,0.06817381487138915,0.02542486942584018,True,True,0.04520163157010353,0.67931552234553,0.9990997028117974,True,True,linear_bandwidth
203,0.006206587119655253,0.06567960792525523,0.030120904131312735,True,True,0.05547658619157538,0.6561695170566909,0.9995315265251151,True,True,linear_bandwidth
204,0.010019175514243387,0.07252327693212046,0.02401339029876362,True,True,0.04141428537798121,0.6941190245002413,0.9988789177447515,True,True,linear_bandwidth
205,0.010785076786609551,0.06817730514967105,0.021056268590460725,True,True,0.034595071347482596,0.6976059426787938,0.9987010554536474,True,True,linear_bandwidth
206,0.008603006668632755,0.0678359024764552,0.022810510649033756,True,True,0.040187478261277526,0.6875155154523162,0.9991690276209334,True,True,linear_bandwidth
207,0.006073125360280782,0.0711764467722393,0.02304939817555385,True,True,0.042029593739200254,0.6913931007297582,0.999588062090397,True,True,linear_bandwidth
208,0.005916629091871264,0.07046792337427474,0.021139358969334356,True,True,0.038306721235745286,0.6965607172631726,0.9996174408034204,True,True,linear_bandwidth
209,0.008212944448772781,0.06935910305003234,0.020923252532434704,True,True,0.036666876475962326,0.6967363574652871,0.9992531715101881,True,True,linear_bandwidth
210,0.004749688637599788,0.06765665095117855,0.02301980373484524,True,True,0.042086596065511565,0.6854295196430557,0.9997466213461192,True,True,linear_bandwidth
211,0.007502551849973478,0.07241889939354904,0.025251751942665032,True,True,0.045055009997782565,0.6881852904456395,0.9993798335912293,True,True,linear_bandwidth
212,0.0033637997078930166,0.06695008769569798,0.016874133312653472,True,True,0.03151855631888972,0.7021295811031951,0.999875815188358,True,True,linear_bandwidth
213,0.005774107550911328,0.07145471345730944,0.023111412343805236,True,True,0.04207001394883396,0.6923265454708958,0.999627474110502,True,True,linear_bandwidth
214,0.0037787052105259494,0.06922986606299032,0.023675543086468017,True,True,0.04437724076584848,0.6836900065065292,0.9998367278121844,True,True,linear_bandwidth
215,0.006881993288788861,0.06952184479706418,0.024038673722378237,True,True,0.04315112969140401,0.686301996812591,0.9994731987988197,True,True,linear_bandwidth
216,0.007447554342579172,0.07367222629133018,0.02920650431918758,True,True,0.052723765030274816,0.6765351766159019,0.9993707568907522,True,True,linear_bandwidth
217,0.0021264885581506465,0.0692433386545309,0.02600322647266403,True,True,0.048576055039978645,0.6764009514748105,0.9999484702369227,True,True,linear_bandwidth
218,0.006705895110898768,0.06978054454560029,0.023037203444098327,True,True,0.04156764817065661,0.6897008205614724,0.9994952428568217,True,True,linear_bandwidth
219,0.0059255529472457035,0.06991189162269712,0.030486442725425007,True,True,0.05638258151112763,0.6626705560519314,0.999578194195889,True,True,linear_bandwidth
220,0.009617175935594241,0.07448840241311969,0.024613986963102522,True,True,0.043082997384229306,0.6950853222458133,0.9989575149571729,True,True,linear_bandwidth
221,0.008801773211223989,0.06788008157173392,0.020825766672789604,True,True,0.03584599004000292,0.6953443667824553,0.9991457050767749,True,True,linear_bandwidth
222,0.007082529124284664,0.0662439630541508,0.02167565058845312,True,True,0.038907876180059545,0.6874768533258764,0.9994323064425477,True,True,linear_bandwidth
223,0.004859146708487691,0.07185619998990828,0.024321167445454223,True,True,0.04499367451879642,0.6875721115295595,0.9997336552077548,True,True,linear_bandwidth
224,0.006489955545550665,0.07308200319969498,0.02846783229332434,True,True,0.05210648615291524,0.6766515620544336,0.9995158482076255,True,True,linear_bandwidth
225,0.007601597493169756,0.06932968073222896,0.027082320569986742,True,True,0.04857819188508016,0.6759877826861758,0.9993412761214243,True,True,linear_bandwidth
226,0.006694827867675818,0.07284496926474057,0.024495498277572983,True,True,0.04475945477773573,0.6896246152710322,0.9994884623763218,True,True,linear_bandwidth
227,0.005527374873525883,0.07133521666716323,0.02361805611920549,True,True,0.04274481162611007,0.6905697590810757,0.9996695030165358,True,True,linear_bandwidth
228,0.0044112781085533835,0.06760715311251175,0.02457724759654118,True,True,0.04545082712236882,0.6791667272235107,0.9997751936622394,True,True,linear_bandwidth
229,0.004730960374491997,0.06575753468765845,0.01814940602466947,True,True,0.033425340803708396,0.6967123032505981,0.9997490426638577,True,True,linear_bandwidth
230,0.005473094184334351,0.06618564487538356,0.02183292485993923,True,True,0.04008867747664586,0.6856005779607895,0.9996596018341061,True,True,linear_bandwidth
231,0.005163591189813895,0.06330493912857163,0.019124789289931967,True,True,0.03503963719406194,0.6892498971981444,0.9996983106927145,True,True,linear_bandwidth
232,0.005179648409545351,0.07097247883227548,0.020703163483453538,True,True,0.038014083816860327,0.698118625557042,0.9997044812254643,True,True,linear_bandwidth
233,0.008421015751835691,0.06463641203724006,0.02125294331930679,True,True,0.03740742340421833,0.6865304805541539,0.9991892813963928,True,True,linear_bandwidth
234,0.00746307707510008,0.07501490671597733,0.029263162126352105,True,True,0.053313124845792974,0.6779178326389591,0.999357607268478,True,True,linear_bandwidth
235,0.004292661136716859,0.06844271250782186,0.021406281111177344,True,True,0.03943745207676209,0.6914025699171059,0.9997953395970486,True,True,linear_bandwidth
236,0.0017559103751940493,0.07440326574271204,0.025698557822017718,True,True,0.04819531767393229,0.687027997490231,0.9999651657234675,True,True,linear_bandwidth
237,0.008591011542412954,0.06770448745103042,0.01893021866555859,True,True,0.03209021665429824,0.7014698091590501,0.9991980893309066,True,True,linear_bandwidth
238,0.0037171231908166426,0.07474947188761043,0.029764432037008032,True,True,0.055491723489648294,0.6738739646595556,0.9998400501250179,True,True,linear_bandwidth
239,0.006122992123971939,0.0687898770574861,0.023511189566969782,True,True,0.04301439443896451,0.685057239495542,0.9995744219227767,True,True,linear_bandwidth
240,0.006645765098748065,0.07146874845601965,0.02314792053930947,True,True,0.042495847115024556,0.6911897101894277,0.9994864206778266,True,True,linear_bandwidth
241,0.006124204145957148,0.06828178389805,0.028841272188438155,True,True,0.05281734981034549,0.6662083154821774,0.9995622839930386,True,True,linear_bandwidth
242,0.002851904752192204,0.06972497059243828,0.018191747787653006,True,True,0.033811796301148105,0.7035201616651964,0.9999129025310612,True,True,linear_bandwidth
243,0.010269302081748474,0.06710667501169897,0.024380851857534587,True,True,0.041554318119339316,0.6834473844455504,0.9988324376698363,True,True,linear_bandwidth
244,0.004860679018231895,0.06688579295447569,0.02192972481837779,True,True,0.040363154909456966,0.6863054405014473,0.9997370114417758,True,True,linear_bandwidth
245,0.005501889022555066,0.07055473097865106,0.025104379164805124,True,True,0.0460726916757661,0.6833275194172003,0.9996548086290474,True,True,linear_bandwidth
246,0.00180288375774283,0.06643972969396808,0.019306449670373888,True,True,0.036616881092521085,0.6924104918638913,0.9999635445110077,True,True,linear_bandwidth
247,0.00908245907699961,0.06816285424273723,0.023638956862469227,True,True,0.041618566157298885,0.6858450201234582,0.999049793239176,True,True,linear_bandwidth
248,0.0076237234401709784,0.06538894223255617,0.02492492221912527,True,True,0.04424594749252906,0.6764363244044983,0.9993451255052479,True,True,linear_bandwidth
249,0.008143562916546462,0.0688827574940559,0.021619165967793123,True,True,0.03823109471805159,0.6931649024037699,0.9992550306577211,True,True,linear_bandwidth
250,0.004207638352825008,0.06718950417130051,0.02099787508593543,True,True,0.039016232958923175,0.6896219271901602,0.9998001361740178,True,True,linear_bandwidth
251,0.008251629321284105,0.06938916380614417,0.025065493661295506,True,True,0.044399984947734214,0.683673805853184,0.9992303184220823,True,True,linear_bandwidth
252,0.006723239682765228,0.06810953341855688,0.02502247292736773,True,True,0.04557643606059068,0.6791102305703947,0.9994803583617103,True,True,linear_bandwidth
253,0.004319380853354812,0.06546764354408774,0.020144708883493095,True,True,0.03756350958431013,0.6885986853595453,0.9997889659943164,True,True,linear_bandwidth
254,0.009228428960041942,0.0700856950549272,0.019500024941928804,True,True,0.03258818717281421,0.704954096329328,0.9990841801104668,True,True,linear_bandwidth
255,0.0030967978989881687,0.06971744814570878,0.02949322121652581,True,True,0.05508601727103481,0.6652296291209154,0.99988570808411,True,True,linear_bandwidth
256,0.006505019240396264,0.0700964258135537,0.023427968508747503,True,True,0.04290626992070664,0.6875829804625453,0.9995161337655094,True,True,linear_bandwidth
257,0.0020510136650496343,0.07535689355539353,0.023443109151073074,True,True,0.044119275302895826,0.6961407688186155,0.9999530437163933,True,True,linear_bandwidth
258,0.0071329715687182245,0.07604401218116588,0.028032027352381063,True,True,0.05036450020171362,0.6857020258623606,0.9994364637372185,True,True,linear_bandwidth
259,0.003922815596869929,0.0681678269750815,0.02039452382201421,True,True,0.03805539531875484,0.6929916352094998,0.9998276570867238,True,True,linear_bandwidth
260,0.006551642537445384,0.07215414249229857,0.02310133933248239,True,True,0.041840341511108124,0.6932436120490163,0.9995273409588896,True,True,linear_bandwidth
261,0.005792959423153656,0.07148070975478991,0.02361792946895199,True,True,0.04374875361068498,0.688508733683715,0.9996184112510712,True,True,linear_bandwidth
262,0.0037246837605155255,0.07222596049873056,0.02821161824022302,True,True,0.0524434470742561,0.6749937769197042,0.9998389355072138,True,True,linear_bandwidth
263,0.007392648528348985,0.06773891626827434,0.021894154147336725,True,True,0.03870825816564007,0.6906813958285605,0.9993990856524088,True,True,linear_bandwidth
264,0.006221504995939181,0.07249332285392629,0.021409697849444333,True,True,0.038790515019977274,0.6994055487213018,0.9995763501284441,True,True,linear_bandwidth
265,0.005745499845692268,0.06889832024847828,0.023181376195005654,True,True,0.04217297194011275,0.6871979560451293,0.9996300581998852,True,True,linear_bandwidth
266,0.008743169775803987,0.0678982995392972,0.026475380489062474,True,True,0.047261595932169484,0.6751411760910868,0.9991149638490235,True,True,linear_bandwidth
267,0.00894169005138528,0.07044772752204743,0.024728661882249987,True,True,0.043484044442123435,0.6870231439721737,0.9990971001095003,True,True,linear_bandwidth
268,0.0035851542822413715,0.06967633996969821,0.021390336448206718,True,True,0.04011111822197852,0.6921906508214887,0.9998554132486183,True,True,linear_bandwidth
269,0.004874387907563976,0.06966371215943612,0.02399101915536343,True,True,0.04420599294475334,0.6848729115758376,0.9997328557567338,True,True,linear_bandwidth
270,0.0033009681285833268,0.06867273119857654,0.023834564397739552,True,True,0.04450725483211071,0.6828452704466712,0.9998752494915812,True,True,linear_bandwidth
271,0.006603981983582497,0.06867820868807833,0.02068551035449761,True,True,0.037374954825305146,0.6948849307311741,0.9995086970999054,True,True,linear_bandwidth
272,0.0027949486800757056,0.06561298517987672,0.018516690217339794,True,True,0.03485013901896366,0.693988238347945,0.9999127095707994,True,True,linear_bandwidth
273,0.0064292450875998814,0.06906086500633477,0.022399046053914448,True,True,0.04036351085506845,0.6902309955670455,0.9995452671377956,True,True,linear_bandwidth
274,0.008325016793012964,0.07265472864089427,0.024837002743667364,True,True,0.044478882009487006,0.6892135223879653,0.9992147036811189,True,True,linear_bandwidth
275,0.004286536954344887,0.06908194484819453,0.01885362775658805,True,True,0.03503736920042893,0.6997684003721257,0.9997968518102452,True,True,linear_bandwidth
276,0.0034899796551698574,0.07239067993756562,0.02603594246924598,True,True,0.04880041894656489,0.681626979416022,0.9998608525067625,True,True,linear_bandwidth
277,0.004278236777647884,0.06940985648417188,0.023510934050709014,True,True,0.04384064798700774,0.6849350918739822,0.9997920343713392,True,True,linear_bandwidth
278,0.00736016507926975,0.07053110681274685,0.02682920436397791,True,True,0.048347565633260696,0.678376337666882,0.9993922816345311,True,True,linear_bandwidth
279,0.010499249816407557,0.07179868016121957,0.029529139374897224,True,True,0.052050994221538534,0.6732652033268539,0.9987240100838181,True,True,linear_bandwidth
280,0.004383956610764718,0.07055186733450224,0.017904686752898746,True,True,0.03288423240286638,0.7065785780282592,0.999792066871499,True,True,linear_bandwidth
281,0.009475825802850089,0.06469338218692307,0.023327694436032373,True,True,0.04042768439688061,0.6812334193402103,0.9989762350232252,True,True,linear_bandwidth
282,0.008012293679647217,0.07017577256208242,0.03144511506308087,True,True,0.0572504415640764,0.6610917451783683,0.9992307137795183,True,True,linear_bandwidth
283,0.0038250176349260883,0.07105774984998699,0.030152687324546013,True,True,0.056040669367384555,0.6657113328852884,0.9998293528867781,True,True,linear_bandwidth
284,0.006722441021193144,0.0694059252526953,0.021393541099420828,True,True,0.038441714847207015,0.6943067799819088,0.9994990895637076,True,True,linear_bandwidth
285,0.006010241595044258,0.07076235875616434,0.02650596441294604,True,True,0.048124140430837174,0.6796346048259005,0.9995978605377824,True,True,linear_bandwidth
286,0.006656358585891743,0.0729178389859675,0.023832791365244913,True,True,0.043377916034739915,0.6917515182825213,0.9995085432222302,True,True,linear_bandwidth
287,0.006921105452216131,0.06614818592682724,0.024712561991178668,True,True,0.045149960608299664,0.676102845603026,0.9994384574439049,True,True,linear_bandwidth
288,0.00836264212115405,0.07075661812199815,0.021540172666332524,True,True,0.03764201515969253,0.6980429994467533,0.9992247201105617,True,True,linear_bandwidth
289,0.006400968060413564,0.06966216937433395,0.017756976946112703,True,True,0.03151184537961962,0.7063876164076244,0.9995604475481086,True,True,linear_bandwidth
290,0.007997756044210548,0.07224721025788235,0.026421180335034496,True,True,0.047366150063258755,0.6836731261609159,0.9992723070601691,True,True,linear_bandwidth
291,0.005817855958569548,0.07024234973718772,0.022687722187039884,True,True,0.0414377578620031,0.6908533608639359,0.9996205260580626,True,True,linear_bandwidth
292,0.007049322476911854,0.07424896209638751,0.02065578298524157,True,True,0.036823408719093814,0.70582228182724,0.999464250957624,True,True,linear_bandwidth
293,0.0070951570064455285,0.07125302854792269,0.02824594580614421,True,True,0.051658643331029576,0.6739630075982496,0.9994083721733357,True,True,linear_bandwidth
294,0.005253701139557228,0.07236298443573008,0.02976584772449044,True,True,0.05467505712622582,0.6708972246606333,0.9996799907023562,True,True,linear_bandwidth
295,0.007562823022111378,0.06885213187227923,0.01854896068630154,True,True,0.032186226844079395,0.7037295210254346,0.9993810918976779,True,True,linear_bandwidth
296,0.005346120375159451,0.07252981391736615,0.02478605423152887,True,True,0.045610669266484105,0.6876952669197165,0.9996785389770091,True,True,linear_bandwidth
297,0.00935017693143176,0.06680522796792537,0.024997155225361455,True,True,0.04407529478438863,0.6789255721176612,0.9989766360046141,True,True,linear_bandwidth
298,0.007040270595586105,0.06833277899759366,0.023279524799680255,True,True,0.042035587864710094,0.6858009413964588,0.9994390567915905,True,True,linear_bandwidth
299,0.0047091969552881105,0.06496455728481822,0.02316191264908979,True,True,0.042834267740859557,0.6785166530928173,0.9997458656475218,True,True,linear_bandwidth
300,0.006050130316316267,0.07030419777129156,0.022830450268777405,True,True,0.04185691859713727,0.690020570371547,0.9995850581325183,True,True,linear_bandwidth
301,0.007858556956893574,0.0716008263897659,0.028415645808805116,True,True,0.05096761447613685,0.6756451298285548,0.9993034137585586,True,True,linear_bandwidth
302,0.004039783799670475,0.06481862151504322,0.017890137858756625,True,True,0.032969864193881725,0.6958605734627892,0.9998202929812895,True,True,linear_bandwidth
303,0.007638557000348972,0.06737459097897987,0.021275823764141933,True,True,0.03751377652434972,0.6919200474476191,0.9993551661045118,True,True,linear_bandwidth
304,0.005778782892877582,0.07227980467005901,0.026403221548844825,True,True,0.048609468765584946,0.6817390826001032,0.9996169607938178,True,True,linear_bandwidth
305,0.012799388819529916,0.06666377908082644,0.02042657457560466,True,True,0.030499643170918942,0.7011313277895646,0.9981891550079276,True,True,linear_bandwidth
306,0.004053619222200371,0.07247393273940222,0.026179157650354994,True,True,0.048819576360759294,0.6821517499872936,0.9998096934674023,True,True,linear_bandwidth
307,0.007071204454330658,0.0708273608549046,0.027472427249041465,True,True,0.04975055581850625,0.6767128513107702,0.999428164009876,True,True,linear_bandwidth
308,0.006064088539528937,0.07026095829901031,0.01948050275473274,True,True,0.034948685234792456,0.7019868704197627,0.9996039176594611,True,True,linear_bandwidth
309,0.0038341678070708198,0.06933828116301037,0.021780503367379734,True,True,0.04082883774803717,0.6903045661218732,0.9998331727598522,True,True,linear_bandwidth
310,0.008554730823486314,0.06880354750498598,0.02293352861468596,True,True,0.04010123364412541,0.6897484829006563,0.9991922761631488,True,True,linear_bandwidth
311,0.004898299487951527,0.06568770093833214,0.02198717856351852,True,True,0.040828485268240025,0.6836884352634806,0.999720226091202,True,True,linear_bandwidth
312,0.0047543875979976285,0.06525533131519216,0.02558577763492386,True,True,0.04737508163357696,0.6709519481398369,0.9997341008840445,True,True,linear_bandwidth
313,0.006184018931711836,0.06809828506142558,0.02030810972424223,True,True,0.0371909371962799,0.6940569232803442,0.9995620494921903,True,True,linear_bandwidth
314,0.009148291100685591,0.06911304191485478,0.02290620467119968,True,True,0.040082102585820734,0.6903990040689562,0.9990429458858314,True,True,linear_bandwidth
315,0.008588636558625193,0.0757554256606855,0.026844864821860753,True,True,0.04767715609255162,0.6890596346556066,0.9991947529700902,True,True,linear_bandwidth
316,0.007033541405937137,0.06770593531061446,0.02082250633042534,True,True,0.037300535763440335,0.6931774048163959,0.9994422261675132,True,True,linear_bandwidth
317,0.003940695019378764,0.0666506537110947,0.015990233193148008,True,True,0.029725337967833644,0.7041778463127877,0.9998301268002961,True,True,linear_bandwidth
318,0.007396725196297654,0.07100603215816022,0.02917324677314462,True,True,0.05331846274661285,0.6702222593176106,0.9993549501306935,True,True,linear_bandwidth
319,0.005018887825780072,0.07082786532495666,0.02303222080395543,True,True,0.042351954067423134,0.690278987834582,0.9997205099349292,True,True,linear_bandwidth
320,0.007536573534148065,0.07182444399732023,0.026928710970770677,True,True,0.049097924690633926,0.6795310396443869,0.9993389217717511,True,True,linear_bandwidth
321,0.003158878273500397,0.06997724592794625,0.028394919753313895,True,True,0.05344329967016441,0.6685426499423079,0.9998817140473042,True,True,linear_bandwidth
322,0.005776578329909594,0.07342188780421889,0.024323028947878387,True,True,0.04417696110556403,0.6917766377376314,0.9996369061971626,True,True,linear_bandwidth
323,0.005942107895892728,0.0714432956577116,0.023155808603425834,True,True,0.04178747921701876,0.6924334125419105,0.9996168756243233,True,True,linear_bandwidth
324,0.005669460320621211,0.07110635516517558,0.02142812907885734,True,True,0.03923856410806307,0.6960608586069698,0.9996440108335672,True,True,linear_bandwidth
325,0.008568507259085792,0.07415577130094879,0.020626912008986684,True,True,0.0359344279870657,0.7067289249598576,0.9991963951668138,True,True,linear_bandwidth
326,0.005011627657769057,0.06506179114020397,0.019992094933397486,True,True,0.03715939870752329,0.6887189829899639,0.9997095151712743,True,True,linear_bandwidth
327,0.004159883727964129,0.07277394124649006,0.021958173352955815,True,True,0.04108884586680327,0.6962455543470849,0.9998053533776586,True,True,linear_bandwidth
328,0.010904572885675841,0.06580173107303648,0.02849482316163339,True,True,0.04911538840480807,0.667354091980376,0.9986249212395307,True,True,linear_bandwidth
329,0.008796831163320985,0.06881720455732222,0.021172397964050342,True,True,0.03638869030480098,0.6961370104960765,0.9991578374211715,True,True,linear_bandwidth
330,0.008595303064709587,0.06670967770264088,0.024769746451549318,True,True,0.04364267734573039,0.6798395333677247,0.9991576144578206,True,True,linear_bandwidth
331,0.011048913445497504,0.0690489597816585,0.021245854984217376,True,True,0.034181379361869074,0.7002249733905451,0.9986783044695763,True,True,linear_bandwidth
332,0.005943049123833618,0.07086400151651594,0.02438846025797089,True,True,0.04474292413398685,0.6857238677917962,0.9996028480806829,True,True,linear_bandwidth
333,0.008283388879281286,0.07149070146792773,0.023978606424664522,True,True,0.042132659052557114,0.6915794031109641,0.9992463675401468,True,True,linear_bandwidth
334,0.0045682440622360375,0.07088586962568638,0.025220889591495866,True,True,0.04657829391368255,0.6829310983759487,0.9997648914952486,True,True,linear_bandwidth
335,0.007115232975465202,0.07080743861469498,0.02564710373901501,True,True,0.04645757062987742,0.6826245130704782,0.9994235101706946,True,True,linear_bandwidth
336,0.004003448170031964,0.07071325930159283,0.021779547520102232,True,True,0.04111492883719691,0.6921882126348824,0.9998160323841948,True,True,linear_bandwidth
337,0.0023262023849058263,0.07073604620125401,0.02544525061440966,True,True,0.04769373850631776,0.6804723874819432,0.9999392369230422,True,True,linear_bandwidth
338,0.0100482967143227,0.07629798839385438,0.027318257520741344,True,True,0.048106774125288,0.6892315524292575,0.9988594634175187,True,True,linear_bandwidth
339,0.006383871033338001,0.07294917842863097,0.023626989555677175,True,True,0.04292612919647406,0.6930731325592276,0.9995477242906394,True,True,linear_bandwidth
340,0.007511805614653491,0.06598279361982998,0.024195810621929482,True,True,0.04337274435466693,0.6789401954752265,0.9993572086508437,True,True,linear_bandwidth
341,0.005828270269752107,0.0687351469991292,0.02337414932302486,True,True,0.04283525768787829,0.6853865345513462,0.9996150149733959,True,True,linear_bandwidth
342,0.006258054956174888,0.07155970742534547,0.025958839742711782,True,True,0.04774222638061121,0.6814932287157186,0.9995538018266632,True,True,linear_bandwidth
343,0.006402872750350649,0.07042711358363929,0.02165337110785313,True,True,0.03935697819778558,0.6943732903678498,0.9995437732537265,True,True,linear_bandwidth
344,0.006934121817812778,0.06615008240358018,0.019547597392247842,True,True,0.03488812035835159,0.694085897971645,0.9994646270976962,True,True,linear_bandwidth
345,0.01001378879365599,0.07108969589263658,0.025967081368769945,True,True,0.04508099660458259,0.6849517951572064,0.9988737305222115,True,True,linear_bandwidth
346,0.002959387704946365,0.06726797019198791,0.017562178421244422,True,True,0.03313301325336448,0.6999841004954109,0.9999023328171713,True,True,linear_bandwidth
347,0.006740501963375472,0.0703087424932694,0.02190443045206513,True,True,0.03990724320758772,0.6931442041208561,0.9994848292585039,True,True,linear_bandwidth
348,0.007296039232983645,0.06731845935912663,0.022063694195579745,True,True,0.039206953347123395,0.688944154222144,0.9994107442016105,True,True,linear_bandwidth
349,0.005111023275554681,0.07064400944983865,0.021802654426471797,True,True,0.040138666997240315,0.6933768625459822,0.9997138051789237,True,True,linear_bandwidth
350,0.0065593144091013675,0.06943560732570332,0.024664131902067038,True,True,0.04489846104120935,0.6827952439246121,0.9995126432712719,True,True,linear_bandwidth
351,0.009075119599742667,0.07034422066452072,0.024787327967869758,True,True,0.04385253994263711,0.6858325793244023,0.9990602347851165,True,True,linear_bandwidth
352,0.007489238810512969,0.06732165725931585,0.028018153968316754,True,True,0.05138569241134221,0.6667808937580547,0.999321407931526,True,True,linear_bandwidth
353,0.006546949469815153,0.07185796303365531,0.020540258040364107,True,True,0.03688348006599032,0.7018101975210338,0.999529221030396,True,True,linear_bandwidth
354,0.008592183295890753,0.06820453538153814,0.02388776902571606,True,True,0.04226165021740244,0.684588450074486,0.9991687034093913,True,True,linear_bandwidth
355,0.00579856969936389,0.06549650532639598,0.023002552800045272,True,True,0.041726856640336735,0.6813405308811468,0.999624615683664,True,True,linear_bandwidth
356,0.0063329987744591195,0.06783847511091565,0.02099418117971222,True,True,0.03794699450500904,0.6921578756077422,0.999554677669596,True,True,linear_bandwidth
357,0.011209483818989861,0.06901945818888705,0.02920941532944693,True,True,0.05074768543927122,0.6701508092201275,0.9985461703122614,True,True,linear_bandwidth
358,0.0034454011065260925,0.07128509038398448,0.025626399793487138,True,True,0.04746560360543278,0.6821287195788703,0.9998677693034703,True,True,linear_bandwidth
359,0.009514361792707551,0.0705716464009772,0.028454315900648945,True,True,0.05011488197689567,0.6749015049356611,0.9989737714337332,True,True,linear_bandwidth
360,0.0027145019047186596,0.06665315679445674,0.018534974103796183,True,True,0.03480648453774268,0.69590019483914,0.9999187748167675,True,True,linear_bandwidth
361,0.009379248525781104,0.06633447385744283,0.02144421197968109,True,True,0.036679295511189966,0.6910475352909844,0.9990111754563019,True,True,linear_bandwidth
362,0.005160090761715497,0.06804641972584932,0.027083376675191406,True,True,0.049818519500322234,0.6718402928724684,0.9996882145425088,True,True,linear_bandwidth
363,0.00932850673281765,0.07072697059498032,0.02012598436410328,True,True,0.03371593002020682,0.7044505491497661,0.9990624567082451,True,True,linear_bandwidth
364,0.005004371489285016,0.06874609624369159,0.02504762806136638,True,True,0.04629289076798207,0.6791505998469158,0.9997153380492437,True,True,linear_bandwidth
365,0.00789820532785312,0.07253380841145862,0.025142365015928585,True,True,0.045371478249470944,0.6875821465165841,0.9992870360028054,True,True,linear_bandwidth
366,0.002594419631829028,0.06786038144722359,0.02047804470298053,True,True,0.038450104460606295,0.6920121675996352,0.9999247938449571,True,True,linear_bandwidth
367,0.007163852702417344,0.06910624593746954,0.028567161116541003,True,True,0.051454408977335865,0.6701458335836049,0.999417839831312,True,True,linear_bandwidth
368,0.005742660715243849,0.07279109401707323,0.023370373043127574,True,True,0.04341389128611806,0.6919631986963751,0.9996196064079248,True,True,linear_bandwidth
369,0.007973555086654644,0.07428046866484364,0.027180980481132374,True,True,0.048637969441629285,0.6851500883533355,0.9992887598575328,True,True,linear_bandwidth
370,0.006560350254480277,0.06853003702912731,0.024751021845647793,True,True,0.045249394007231866,0.680664888126863,0.9995006865772743,True,True,linear_bandwidth
371,0.0076704997347706,0.06516586928251178,0.02463382471235742,True,True,0.04387898526913961,0.6762738924212388,0.9993413840171749,True,True,linear_bandwidth
372,0.007323774221220413,0.06519551016926124,0.02195864868441072,True,True,0.039346721128846476,0.6847289284944122,0.9993872591361875,True,True,linear_bandwidth
373,0.008439879651220398,0.06173670422901196,0.023649255940984496,True,True,0.04171029569344157,0.6739044458375466,0.9991717906994928,True,True,linear_bandwidth
374,0.008593687133188317,0.06704440334982804,0.027677206152749267,True,True,0.04959225581643478,0.6693283923318321,0.9991356338334506,True,True,linear_bandwidth
375,0.004104204130893521,0.06799223561516178,0.024350921623335724,True,True,0.04522114035737354,0.6797466355584654,0.999809908430087,True,True,linear_bandwidth
