sample_id,calculated_independent_kappa_rmse,refit_kappa_from_digitized_points_rmse,rmse_ratio_to_refit,passes_absolute_rmse_lt_005,passes_refit_ratio_lte_15,passes_no_refit_stress_gate
291,0.04974076232012816,0.034569703586472864,1.4388541746013621,True,True,True
292,0.05878747910608518,0.026615375755287596,2.208778851991449,False,False,False
293,0.04226281173687132,0.03191418325572874,1.3242642432118312,True,True,True
294,0.03223129539453242,0.028675441134507727,1.1240034719377208,True,True,True
295,0.05895607028584871,0.017969815596551583,3.28083891395983,False,False,False
296,0.03222371771752524,0.02858339811043616,1.1273578317393953,True,True,True
297,0.029980029608875355,0.02879270046684242,1.04123715812625,True,True,True
298,0.03238292491368997,0.03228692178235264,1.0029734371082042,True,True,True
299,0.03636506284844867,0.03043893961855142,1.1946888854921047,True,True,True
300,0.031904094238813165,0.029236176067381988,1.0912540054924522,True,True,True
301,0.047159324991150726,0.033921027060655105,1.3902681928475769,True,True,True
302,0.032693995989246556,0.0303206531331061,1.0782747932810552,True,True,True
303,0.045813889001421776,0.028651590894819258,1.5989998310950957,True,False,False
304,0.042721428671490994,0.03682113399300032,1.160242068579754,True,True,True
305,0.029137093180166787,0.026289408371861608,1.1083206121653597,True,True,True
306,0.03122552751913536,0.029552203867338107,1.0566226349584253,True,True,True
307,0.03628884564533753,0.028343873234691244,1.2803065179152051,True,True,True
308,0.024653324663617148,0.02288003195466993,1.0775039437209037,True,True,True
309,0.04181944395939236,0.03437741606245471,1.2164801415969557,True,True,True
310,0.04054785847063904,0.03217516527783532,1.2602222279358875,True,True,True
311,0.03990546726915668,0.034194203023272626,1.1670243415820207,True,True,True
312,0.032564533036609035,0.032462914680818786,1.0031302905727775,True,True,True
313,0.0334925361422922,0.026447447117729003,1.2663806829144026,True,True,True
314,0.05302780280933178,0.030079196361137685,1.7629394805854484,False,False,False
315,0.05038036021490675,0.033962286644977045,1.4834207349332853,False,True,False
316,0.037893308672964525,0.033275341810557586,1.1387804485585105,True,True,True
317,0.03910027695360938,0.03416596873713216,1.1444217271999824,True,True,True
318,0.03991632834945177,0.03629577533419228,1.099751361747293,True,True,True
319,0.03501750990949881,0.032480003164398766,1.0781252000579051,True,True,True
320,0.031423127395133615,0.027575052258631636,1.1395491511823859,True,True,True
321,0.04041010072114377,0.024673727294093596,1.6377785261012083,True,False,False
322,0.04531925683069608,0.038576300464882814,1.1747953091549457,True,True,True
