sample_id,null_model,calculated_independent_kappa_rmse
471,branch_kappa_swap,0.16597549270532677
472,branch_kappa_swap,0.14905734844850538
473,branch_kappa_swap,0.14573252620449867
474,branch_kappa_swap,0.14578084895375995
475,branch_kappa_swap,0.1549886596846862
476,branch_kappa_swap,0.144452286273811
477,branch_kappa_swap,0.15143136311950148
478,branch_kappa_swap,0.1536743664298816
479,branch_kappa_swap,0.14384135253321548
480,branch_kappa_swap,0.15307704530446792
481,branch_kappa_swap,0.14820818827586213
482,branch_kappa_swap,0.14727939095333187
483,branch_kappa_swap,0.14263399354073825
484,branch_kappa_swap,0.1453482699854894
485,branch_kappa_swap,0.15440956767235725
486,branch_kappa_swap,0.15622966216574785
487,branch_kappa_swap,0.13491107581999176
488,branch_kappa_swap,0.15746341396572947
489,branch_kappa_swap,0.14148312927978246
490,branch_kappa_swap,0.1460635565780504
491,branch_kappa_swap,0.1517779845483971
492,branch_kappa_swap,0.1522299111681995
493,branch_kappa_swap,0.15106724093390428
494,branch_kappa_swap,0.14508412183685448
495,branch_kappa_swap,0.15578131003522772
496,branch_kappa_swap,0.15185833006672123
497,branch_kappa_swap,0.151626102049305
498,branch_kappa_swap,0.15113738562589846
499,branch_kappa_swap,0.14662008219894795
500,branch_kappa_swap,0.15375739643586236
501,branch_kappa_swap,0.13771933835135705
502,branch_kappa_swap,0.14025977913312243
503,branch_kappa_swap,0.14730227545686606
504,branch_kappa_swap,0.15058515876983836
