distribution,branch,model,q,density,acceptance,effective_density,weight_zero_photon,weight_one_photon,weight_two_photon,velocity_sigma
raw_one_photon_density,raw,complex_mixture_with_smear,0.47250000000000003,0.4012129434106764,1.0,0.4012129434106764,0.06,0.8999999999999999,0.04,0.5
raw_one_photon_density,raw,complex_mixture_with_smear,0.47500000000000003,0.4022070660404916,1.0,0.4022070660404916,0.06,0.8999999999999999,0.04,0.5
raw_one_photon_density,raw,complex_mixture_with_smear,0.47750000000000004,0.40319795896604815,1.0,0.40319795896604815,0.06,0.8999999999999999,0.04,0.5
raw_one_photon_density,raw,complex_mixture_with_smear,0.48,0.4041856443251098,1.0,0.4041856443251098,0.06,0.8999999999999999,0.04,0.5
raw_one_photon_density,raw,complex_mixture_with_smear,0.4825,0.4051701439565147,1.0,0.4051701439565147,0.06,0.8999999999999999,0.04,0.5
raw_one_photon_density,raw,complex_mixture_with_smear,0.485,0.40615147940549107,1.0,0.40615147940549107,0.06,0.8999999999999999,0.04,0.5
raw_one_photon_density,raw,complex_mixture_with_smear,0.4875,0.4071296719288488,1.0,0.4071296719288488,0.06,0.8999999999999999,0.04,0.5
raw_one_photon_density,raw,complex_mixture_with_smear,0.49,0.40810474250005174,1.0,0.40810474250005174,0.06,0.8999999999999999,0.04,0.5
raw_one_photon_density,raw,complex_mixture_with_smear,0.4925,0.4090767118141719,1.0,0.4090767118141719,0.06,0.8999999999999999,0.04,0.5
raw_one_photon_density,raw,complex_mixture_with_smear,0.495,0.4100456002927316,1.0,0.4100456002927316,0.06,0.8999999999999999,0.04,0.5
raw_one_photon_density,raw,complex_mixture_with_smear,0.4975,0.4110114280884347,1.0,0.4110114280884347,0.06,0.8999999999999999,0.04,0.5
raw_one_photon_density,raw,complex_mixture_with_smear,0.5,0.41197421508978993,1.0,0.41197421508978993,0.06,0.8999999999999999,0.04,0.5
raw_one_photon_density,raw,complex_mixture_with_smear,0.5025000000000001,0.41293398092563083,1.0,0.41293398092563083,0.06,0.8999999999999999,0.04,0.5
raw_one_photon_density,raw,complex_mixture_with_smear,0.505,0.41389074496953343,1.0,0.41389074496953343,0.06,0.8999999999999999,0.04,0.5
raw_one_photon_density,raw,complex_mixture_with_smear,0.5075000000000001,0.41484452634413593,1.0,0.41484452634413593,0.06,0.8999999999999999,0.04,0.5
raw_one_photon_density,raw,complex_mixture_with_smear,0.51,0.4157953439253608,1.0,0.4157953439253608,0.06,0.8999999999999999,0.04,0.5
raw_one_photon_density,raw,complex_mixture_with_smear,0.5125,0.4167432163465453,1.0,0.4167432163465453,0.06,0.8999999999999999,0.04,0.5
raw_one_photon_density,raw,complex_mixture_with_smear,0.515,0.41768816200247955,1.0,0.41768816200247955,0.06,0.8999999999999999,0.04,0.5
raw_one_photon_density,raw,complex_mixture_with_smear,0.5175,0.4186301990533558,1.0,0.4186301990533558,0.06,0.8999999999999999,0.04,0.5
raw_one_photon_density,raw,complex_mixture_with_smear,0.52,0.41956934542863294,1.0,0.41956934542863294,0.06,0.8999999999999999,0.04,0.5
raw_one_photon_density,raw,complex_mixture_with_smear,0.5225,0.4205056188308155,1.0,0.4205056188308155,0.06,0.8999999999999999,0.04,0.5
raw_one_photon_density,raw,complex_mixture_with_smear,0.525,0.4214390367391512,1.0,0.4214390367391512,0.06,0.8999999999999999,0.04,0.5
raw_one_photon_density,raw,complex_mixture_with_smear,0.5275,0.4223696164132494,1.0,0.4223696164132494,0.06,0.8999999999999999,0.04,0.5
raw_one_photon_density,raw,complex_mixture_with_smear,0.53,0.4232973748966212,1.0,0.4232973748966212,0.06,0.8999999999999999,0.04,0.5
raw_one_photon_density,raw,complex_mixture_with_smear,0.5325,0.42422232902014456,1.0,0.42422232902014456,0.06,0.8999999999999999,0.04,0.5
raw_one_photon_density,raw,complex_mixture_with_smear,0.535,0.4251444954054549,1.0,0.4251444954054549,0.06,0.8999999999999999,0.04,0.5
raw_one_photon_density,raw,complex_mixture_with_smear,0.5375,0.42606389046826443,1.0,0.42606389046826443,0.06,0.8999999999999999,0.04,0.5
raw_one_photon_density,raw,complex_mixture_with_smear,0.54,0.42698053042161227,1.0,0.42698053042161227,0.06,0.8999999999999999,0.04,0.5
raw_one_photon_density,raw,complex_mixture_with_smear,0.5425,0.4278944312790445,1.0,0.4278944312790445,0.06,0.8999999999999999,0.04,0.5
raw_one_photon_density,raw,complex_mixture_with_smear,0.545,0.42880560885772945,1.0,0.42880560885772945,0.06,0.8999999999999999,0.04,0.5
raw_one_photon_density,raw,complex_mixture_with_smear,0.5475,0.4297140787815074,1.0,0.4297140787815074,0.06,0.8999999999999999,0.04,0.5
raw_one_photon_density,raw,complex_mixture_with_smear,0.55,0.43061985648387724,1.0,0.43061985648387724,0.06,0.8999999999999999,0.04,0.5
raw_one_photon_density,raw,complex_mixture_with_smear,0.5525,0.43152295721092065,1.0,0.43152295721092065,0.06,0.8999999999999999,0.04,0.5
raw_one_photon_density,raw,complex_mixture_with_smear,0.555,0.43242339602416874,1.0,0.43242339602416874,0.06,0.8999999999999999,0.04,0.5
raw_one_photon_density,raw,complex_mixture_with_smear,0.5575,0.4333211878034062,1.0,0.4333211878034062,0.06,0.8999999999999999,0.04,0.5
raw_one_photon_density,raw,complex_mixture_with_smear,0.56,0.4342163472494219,1.0,0.4342163472494219,0.06,0.8999999999999999,0.04,0.5
raw_one_photon_density,raw,complex_mixture_with_smear,0.5625,0.4351088888867009,1.0,0.4351088888867009,0.06,0.8999999999999999,0.04,0.5
raw_one_photon_density,raw,complex_mixture_with_smear,0.5650000000000001,0.4359988270660645,1.0,0.4359988270660645,0.06,0.8999999999999999,0.04,0.5
raw_one_photon_density,raw,complex_mixture_with_smear,0.5675,0.4368861759672546,1.0,0.4368861759672546,0.06,0.8999999999999999,0.04,0.5
raw_one_photon_density,raw,complex_mixture_with_smear,0.5700000000000001,0.4377709496014683,1.0,0.4377709496014683,0.06,0.8999999999999999,0.04,0.5
raw_one_photon_density,raw,complex_mixture_with_smear,0.5725,0.4386531618138405,1.0,0.4386531618138405,0.06,0.8999999999999999,0.04,0.5
raw_one_photon_density,raw,complex_mixture_with_smear,0.5750000000000001,0.43953282628587825,1.0,0.43953282628587825,0.06,0.8999999999999999,0.04,0.5
raw_one_photon_density,raw,complex_mixture_with_smear,0.5775,0.4404099565378455,1.0,0.4404099565378455,0.06,0.8999999999999999,0.04,0.5
raw_one_photon_density,raw,complex_mixture_with_smear,0.58,0.44128456593110166,1.0,0.44128456593110166,0.06,0.8999999999999999,0.04,0.5
raw_one_photon_density,raw,complex_mixture_with_smear,0.5825,0.4421566676703946,1.0,0.4421566676703946,0.06,0.8999999999999999,0.04,0.5
raw_one_photon_density,raw,complex_mixture_with_smear,0.585,0.44302627480610685,1.0,0.44302627480610685,0.06,0.8999999999999999,0.04,0.5
raw_one_photon_density,raw,complex_mixture_with_smear,0.5875,0.44389340023646034,1.0,0.44389340023646034,0.06,0.8999999999999999,0.04,0.5
raw_one_photon_density,raw,complex_mixture_with_smear,0.59,0.44475805670967633,1.0,0.44475805670967633,0.06,0.8999999999999999,0.04,0.5
raw_one_photon_density,raw,complex_mixture_with_smear,0.5925,0.44562025682609446,1.0,0.44562025682609446,0.06,0.8999999999999999,0.04,0.5
raw_one_photon_density,raw,complex_mixture_with_smear,0.595,0.4464800130402505,1.0,0.4464800130402505,0.06,0.8999999999999999,0.04,0.5
raw_one_photon_density,raw,complex_mixture_with_smear,0.5975,0.4473373376629143,1.0,0.4473373376629143,0.06,0.8999999999999999,0.04,0.5
raw_one_photon_density,raw,complex_mixture_with_smear,0.6,0.4481922428630885,1.0,0.4481922428630885,0.06,0.8999999999999999,0.04,0.5
raw_one_photon_density,raw,complex_mixture_with_smear,0.6025,0.4490447406699696,1.0,0.4490447406699696,0.06,0.8999999999999999,0.04,0.5
raw_one_photon_density,raw,complex_mixture_with_smear,0.605,0.44989484297487053,1.0,0.44989484297487053,0.06,0.8999999999999999,0.04,0.5
raw_one_photon_density,raw,complex_mixture_with_smear,0.6075,0.4507425615331078,1.0,0.4507425615331078,0.06,0.8999999999999999,0.04,0.5
raw_one_photon_density,raw,complex_mixture_with_smear,0.61,0.45158790796585274,1.0,0.45158790796585274,0.06,0.8999999999999999,0.04,0.5
raw_one_photon_density,raw,complex_mixture_with_smear,0.6125,0.4524308937619475,1.0,0.4524308937619475,0.06,0.8999999999999999,0.04,0.5
raw_one_photon_density,raw,complex_mixture_with_smear,0.615,0.4532715302796875,1.0,0.4532715302796875,0.06,0.8999999999999999,0.04,0.5
raw_one_photon_density,raw,complex_mixture_with_smear,0.6175,0.45410982874856953,1.0,0.45410982874856953,0.06,0.8999999999999999,0.04,0.5
raw_one_photon_density,raw,complex_mixture_with_smear,0.62,0.4549458002710086,1.0,0.4549458002710086,0.06,0.8999999999999999,0.04,0.5
raw_one_photon_density,raw,complex_mixture_with_smear,0.6225,0.45577945582402163,1.0,0.45577945582402163,0.06,0.8999999999999999,0.04,0.5
raw_one_photon_density,raw,complex_mixture_with_smear,0.625,0.45661080626088074,1.0,0.45661080626088074,0.06,0.8999999999999999,0.04,0.5
raw_one_photon_density,raw,complex_mixture_with_smear,0.6275000000000001,0.45743986231273576,1.0,0.45743986231273576,0.06,0.8999999999999999,0.04,0.5
raw_one_photon_density,raw,complex_mixture_with_smear,0.63,0.4582666345902062,1.0,0.4582666345902062,0.06,0.8999999999999999,0.04,0.5
raw_one_photon_density,raw,complex_mixture_with_smear,0.6325000000000001,0.45909113358494535,1.0,0.45909113358494535,0.06,0.8999999999999999,0.04,0.5
raw_one_photon_density,raw,complex_mixture_with_smear,0.635,0.4599133696711742,1.0,0.4599133696711742,0.06,0.8999999999999999,0.04,0.5
raw_one_photon_density,raw,complex_mixture_with_smear,0.6375000000000001,0.46073335310718877,1.0,0.46073335310718877,0.06,0.8999999999999999,0.04,0.5
raw_one_photon_density,raw,complex_mixture_with_smear,0.64,0.46155109403683875,1.0,0.46155109403683875,0.06,0.8999999999999999,0.04,0.5
raw_one_photon_density,raw,complex_mixture_with_smear,0.6425,0.4623666024909806,1.0,0.4623666024909806,0.06,0.8999999999999999,0.04,0.5
raw_one_photon_density,raw,complex_mixture_with_smear,0.645,0.4631798883889028,1.0,0.4631798883889028,0.06,0.8999999999999999,0.04,0.5
raw_one_photon_density,raw,complex_mixture_with_smear,0.6475,0.46399096153972685,1.0,0.46399096153972685,0.06,0.8999999999999999,0.04,0.5
raw_one_photon_density,raw,complex_mixture_with_smear,0.65,0.46479983164378236,1.0,0.46479983164378236,0.06,0.8999999999999999,0.04,0.5
raw_one_photon_density,raw,complex_mixture_with_smear,0.6525,0.4656065082939571,1.0,0.4656065082939571,0.06,0.8999999999999999,0.04,0.5
raw_one_photon_density,raw,complex_mixture_with_smear,0.655,0.46641100097702426,1.0,0.46641100097702426,0.06,0.8999999999999999,0.04,0.5
raw_one_photon_density,raw,complex_mixture_with_smear,0.6575,0.4672133190749442,1.0,0.4672133190749442,0.06,0.8999999999999999,0.04,0.5
raw_one_photon_density,raw,complex_mixture_with_smear,0.66,0.468013471866144,1.0,0.468013471866144,0.06,0.8999999999999999,0.04,0.5
raw_one_photon_density,raw,complex_mixture_with_smear,0.6625,0.4688114685267752,1.0,0.4688114685267752,0.06,0.8999999999999999,0.04,0.5
raw_one_photon_density,raw,complex_mixture_with_smear,0.665,0.469607318131947,1.0,0.469607318131947,0.06,0.8999999999999999,0.04,0.5
raw_one_photon_density,raw,complex_mixture_with_smear,0.6675,0.4704010296569397,1.0,0.4704010296569397,0.06,0.8999999999999999,0.04,0.5
raw_one_photon_density,raw,complex_mixture_with_smear,0.67,0.4711926119783958,1.0,0.4711926119783958,0.06,0.8999999999999999,0.04,0.5
raw_one_photon_density,raw,complex_mixture_with_smear,0.6725,0.47198207387549046,1.0,0.47198207387549046,0.06,0.8999999999999999,0.04,0.5
raw_one_photon_density,raw,complex_mixture_with_smear,0.675,0.4727694240310812,1.0,0.4727694240310812,0.06,0.8999999999999999,0.04,0.5
raw_one_photon_density,raw,complex_mixture_with_smear,0.6775,0.4735546710328376,1.0,0.4735546710328376,0.06,0.8999999999999999,0.04,0.5
raw_one_photon_density,raw,complex_mixture_with_smear,0.68,0.47433782337435165,1.0,0.47433782337435165,0.06,0.8999999999999999,0.04,0.5
raw_one_photon_density,raw,complex_mixture_with_smear,0.6825,0.47511888945622754,1.0,0.47511888945622754,0.06,0.8999999999999999,0.04,0.5
raw_one_photon_density,raw,complex_mixture_with_smear,0.685,0.4758978775871544,1.0,0.4758978775871544,0.06,0.8999999999999999,0.04,0.5
raw_one_photon_density,raw,complex_mixture_with_smear,0.6875,0.4766747959849585,1.0,0.4766747959849585,0.06,0.8999999999999999,0.04,0.5
raw_one_photon_density,raw,complex_mixture_with_smear,0.6900000000000001,0.47744965277763857,1.0,0.47744965277763857,0.06,0.8999999999999999,0.04,0.5
raw_one_photon_density,raw,complex_mixture_with_smear,0.6925,0.4782224560043825,1.0,0.4782224560043825,0.06,0.8999999999999999,0.04,0.5
raw_one_photon_density,raw,complex_mixture_with_smear,0.6950000000000001,0.4789932136165667,1.0,0.4789932136165667,0.06,0.8999999999999999,0.04,0.5
raw_one_photon_density,raw,complex_mixture_with_smear,0.6975,0.47976193347873886,1.0,0.47976193347873886,0.06,0.8999999999999999,0.04,0.5
raw_one_photon_density,raw,complex_mixture_with_smear,0.7000000000000001,0.480528623369582,1.0,0.480528623369582,0.06,0.8999999999999999,0.04,0.5
raw_one_photon_density,raw,complex_mixture_with_smear,0.7025,0.4812932909828649,1.0,0.4812932909828649,0.06,0.8999999999999999,0.04,0.5
raw_one_photon_density,raw,complex_mixture_with_smear,0.705,0.48205594392837287,1.0,0.48205594392837287,0.06,0.8999999999999999,0.04,0.5
raw_one_photon_density,raw,complex_mixture_with_smear,0.7075,0.4828165897328256,1.0,0.4828165897328256,0.06,0.8999999999999999,0.04,0.5
raw_one_photon_density,raw,complex_mixture_with_smear,0.71,0.48357523584077716,1.0,0.48357523584077716,0.06,0.8999999999999999,0.04,0.5
raw_one_photon_density,raw,complex_mixture_with_smear,0.7125,0.4843318896155023,1.0,0.4843318896155023,0.06,0.8999999999999999,0.04,0.5
raw_one_photon_density,raw,complex_mixture_with_smear,0.715,0.48508655833986564,1.0,0.48508655833986564,0.06,0.8999999999999999,0.04,0.5
raw_one_photon_density,raw,complex_mixture_with_smear,0.7175,0.48583924921717847,1.0,0.48583924921717847,0.06,0.8999999999999999,0.04,0.5
raw_one_photon_density,raw,complex_mixture_with_smear,0.72,0.48658996937203963,1.0,0.48658996937203963,0.06,0.8999999999999999,0.04,0.5
raw_one_photon_density,raw,complex_mixture_with_smear,0.7225,0.4873387258511616,1.0,0.4873387258511616,0.06,0.8999999999999999,0.04,0.5
raw_one_photon_density,raw,complex_mixture_with_smear,0.725,0.4880855256241838,1.0,0.4880855256241838,0.06,0.8999999999999999,0.04,0.5
raw_one_photon_density,raw,complex_mixture_with_smear,0.7275,0.4888303755844717,1.0,0.4888303755844717,0.06,0.8999999999999999,0.04,0.5
raw_one_photon_density,raw,complex_mixture_with_smear,0.73,0.4895732825499021,1.0,0.4895732825499021,0.06,0.8999999999999999,0.04,0.5
raw_one_photon_density,raw,complex_mixture_with_smear,0.7325,0.49031425326363515,1.0,0.49031425326363515,0.06,0.8999999999999999,0.04,0.5
raw_one_photon_density,raw,complex_mixture_with_smear,0.735,0.491053294394874,1.0,0.491053294394874,0.06,0.8999999999999999,0.04,0.5
raw_one_photon_density,raw,complex_mixture_with_smear,0.7375,0.49179041253961064,1.0,0.49179041253961064,0.06,0.8999999999999999,0.04,0.5
raw_one_photon_density,raw,complex_mixture_with_smear,0.74,0.49252561422136026,1.0,0.49252561422136026,0.06,0.8999999999999999,0.04,0.5
raw_one_photon_density,raw,complex_mixture_with_smear,0.7425,0.49325890589188204,1.0,0.49325890589188204,0.06,0.8999999999999999,0.04,0.5
raw_one_photon_density,raw,complex_mixture_with_smear,0.745,0.4939902939318884,1.0,0.4939902939318884,0.06,0.8999999999999999,0.04,0.5
raw_one_photon_density,raw,complex_mixture_with_smear,0.7475,0.49471978465174293,1.0,0.49471978465174293,0.06,0.8999999999999999,0.04,0.5
raw_one_photon_density,raw,complex_mixture_with_smear,0.75,0.49544738429214513,1.0,0.49544738429214513,0.06,0.8999999999999999,0.04,0.5
raw_one_photon_density,raw,complex_mixture_with_smear,0.7525000000000001,0.49617309902480494,1.0,0.49617309902480494,0.06,0.8999999999999999,0.04,0.5
raw_one_photon_density,raw,complex_mixture_with_smear,0.755,0.4968969349531047,1.0,0.4968969349531047,0.06,0.8999999999999999,0.04,0.5
raw_one_photon_density,raw,complex_mixture_with_smear,0.7575000000000001,0.49761889811275184,1.0,0.49761889811275184,0.06,0.8999999999999999,0.04,0.5
raw_one_photon_density,raw,complex_mixture_with_smear,0.76,0.4983389944724178,1.0,0.4983389944724178,0.06,0.8999999999999999,0.04,0.5
raw_one_photon_density,raw,complex_mixture_with_smear,0.7625000000000001,0.4990572299343691,1.0,0.4990572299343691,0.06,0.8999999999999999,0.04,0.5
raw_one_photon_density,raw,complex_mixture_with_smear,0.765,0.49977361033508555,1.0,0.49977361033508555,0.06,0.8999999999999999,0.04,0.5
raw_one_photon_density,raw,complex_mixture_with_smear,0.7675000000000001,0.5004881414458693,1.0,0.5004881414458693,0.06,0.8999999999999999,0.04,0.5
raw_one_photon_density,raw,complex_mixture_with_smear,0.77,0.501200828973443,1.0,0.501200828973443,0.06,0.8999999999999999,0.04,0.5
raw_one_photon_density,raw,complex_mixture_with_smear,0.7725,0.5019116785605382,1.0,0.5019116785605382,0.06,0.8999999999999999,0.04,0.5
raw_one_photon_density,raw,complex_mixture_with_smear,0.775,0.5026206957864741,1.0,0.5026206957864741,0.06,0.8999999999999999,0.04,0.5
raw_one_photon_density,raw,complex_mixture_with_smear,0.7775,0.5033278861677248,1.0,0.5033278861677248,0.06,0.8999999999999999,0.04,0.5
raw_one_photon_density,raw,complex_mixture_with_smear,0.78,0.50403325515848,1.0,0.50403325515848,0.06,0.8999999999999999,0.04,0.5
raw_one_photon_density,raw,complex_mixture_with_smear,0.7825,0.5047368081511928,1.0,0.5047368081511928,0.06,0.8999999999999999,0.04,0.5
raw_one_photon_density,raw,complex_mixture_with_smear,0.785,0.5054385504771212,1.0,0.5054385504771212,0.06,0.8999999999999999,0.04,0.5
raw_one_photon_density,raw,complex_mixture_with_smear,0.7875,0.5061384874068579,1.0,0.5061384874068579,0.06,0.8999999999999999,0.04,0.5
raw_one_photon_density,raw,complex_mixture_with_smear,0.79,0.5068366241508528,1.0,0.5068366241508528,0.06,0.8999999999999999,0.04,0.5
raw_one_photon_density,raw,complex_mixture_with_smear,0.7925,0.5075329658599264,1.0,0.5075329658599264,0.06,0.8999999999999999,0.04,0.5
raw_one_photon_density,raw,complex_mixture_with_smear,0.795,0.5082275176257729,1.0,0.5082275176257729,0.06,0.8999999999999999,0.04,0.5
raw_one_photon_density,raw,complex_mixture_with_smear,0.7975,0.5089202844814568,1.0,0.5089202844814568,0.06,0.8999999999999999,0.04,0.5
raw_one_photon_density,raw,complex_mixture_with_smear,0.8,0.5096112714018999,1.0,0.5096112714018999,0.06,0.8999999999999999,0.04,0.5
raw_one_photon_density,raw,complex_mixture_with_smear,0.8025,0.5103004833043594,1.0,0.5103004833043594,0.06,0.8999999999999999,0.04,0.5
raw_one_photon_density,raw,complex_mixture_with_smear,0.805,0.5109879250488992,1.0,0.5109879250488992,0.06,0.8999999999999999,0.04,0.5
raw_one_photon_density,raw,complex_mixture_with_smear,0.8075,0.5116736014388517,1.0,0.5116736014388517,0.06,0.8999999999999999,0.04,0.5
raw_one_photon_density,raw,complex_mixture_with_smear,0.81,0.5123575172212724,1.0,0.5123575172212724,0.06,0.8999999999999999,0.04,0.5
raw_one_photon_density,raw,complex_mixture_with_smear,0.8125,0.5130396770873864,1.0,0.5130396770873864,0.06,0.8999999999999999,0.04,0.5
