analysis_scope,distribution,branch,model,q,density,acceptance,effective_density,weight_zero_photon,weight_one_photon,weight_two_photon,velocity_sigma
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.8625,0.5397461218197981,0.4827291043248403,0.4302519164753069,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.865,0.5400411163052248,0.48427524586750764,0.4318658822692125,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.8675,0.5403346936566776,0.48582292137917604,0.4334815862188377,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.87,0.5406268572745015,0.48737211394900853,0.4350990073293791,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.8725,0.5409176105108712,0.4889228065801113,0.4367181244710887,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.875,0.5412069566701141,0.4904749821897378,0.4383389163793744,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.8775000000000001,0.5414948990090285,0.49202862360949723,0.439961361654904,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.88,0.5417814407371944,0.4935837135855667,0.44158543876371326,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.8825000000000001,0.5420665850172791,0.49514023477890706,0.4432111260373165,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.885,0.542350334965336,0.49669816976548165,0.44483840167281946,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.8875000000000001,0.5426326936510978,0.49825750103648064,0.4464672437330374,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.89,0.542913664098263,0.4998182109985461,0.4480976301466127,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.8925000000000001,0.5431932492847772,0.5013802819740044,0.4497295387081391,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.895,0.5434714521431082,0.5029436962010992,0.4513629470782871,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.8975,0.5437482755605155,0.5045084358342294,0.4529978327839321,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.9,0.5440237223793134,0.5060744829441911,0.4546341732182862,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.9025,0.5442977953971299,0.5076418195184225,0.4562719456410338,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.905,0.5445704973671579,0.5092104274612533,0.4579111271784683,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.9075,0.5448418309984031,0.5107802885941569,0.45955169482363334,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.91,0.5451117989559241,0.512351384656007,0.46119362543646586,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.9125,0.5453804038610695,0.5139236973033376,0.4628368957439439,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.915,0.5456476482917075,0.515497208110607,0.4644814823402354,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.9175,0.5459135347824512,0.517071898570465,0.46612736168685087,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.92,0.5461780658248787,0.5186477500940243,0.4677745101127995,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.9225,0.5464412438677475,0.5202247440111349,0.4694229038147467,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.925,0.5467030713172034,0.5218028615706637,0.47107251885717616,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.9275,0.5469635505369862,0.5233820839407753,0.47272333117255433,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.93,0.5472226838486274,0.5249623922092196,0.4743753165614971,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.9325,0.5474804735316449,0.52654376738362,0.47602845069293975,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.935,0.5477369218237323,0.5281261903917679,0.47768270910431065,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.9375,0.547992030920943,0.5297096420819193,0.4793380672017067,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.9400000000000001,0.5482458029778688,0.5312941032230956,0.4809945002600714,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.9425,0.5484982401078152,0.5328795545053878,0.48265198342337695,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.9450000000000001,0.5487493443829701,0.5344659765402658,0.4843104917048085,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.9475,0.5489991178345687,0.5360533498608882,0.4859699999869499,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.9500000000000001,0.5492475624530537,0.5376416549224201,0.487630483021976,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.9525,0.5494946801882298,0.5392308721023508,0.4892919154318418,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.9550000000000001,0.5497404729494149,0.540820981700817,0.49095427170848044,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.9575,0.5499849426055847,0.5424119639409303,0.4926175262139994,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.96,0.5502280909855151,0.544003798969106,0.49428165318088163,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.9625,0.5504699198779176,0.5455964668553983,0.4959466267121887,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.965,0.5507104310315716,0.5471899475938373,0.49761242078176615,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.9675,0.5509496261554517,0.5487842211027704,0.4992790092344525,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.97,0.5511875069188504,0.5503792672252069,0.5009463657862889,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.9725,0.5514240749514957,0.5519750657291675,0.5026144640247339,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.975,0.551659331843666,0.5535715963080358,0.5042832774088783,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.9775,0.5518932791462984,0.5551688385809143,0.5059527792696648,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.98,0.5521259183710934,0.5567667720929842,0.5076229428101064,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.9825,0.552357250990616,0.5583653763158689,0.509293741105513,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.985,0.5525872784383911,0.559964630648,0.5109651471037132,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.9875,0.5528160021089946,0.5615645144149883,0.5126371336252852,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.99,0.5530434233581415,0.5631650068699979,0.5143096733637849,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.9925,0.553269543502768,0.5647660871941242,0.51598273888598,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.995,0.5534943638211098,0.5663677344967744,0.5176563026320828,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.9975,0.5537178855527769,0.5679699278160532,0.5193303369159895,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.0,0.5539401098988221,0.5695726461191513,0.5210048139255161,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.0025,0.5541610380218076,0.5711758683027374,0.5226797057226421,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.0050000000000001,0.5543806710458659,0.5727795731933537,0.5243549842437528,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.0075,0.5545990100567555,0.5743837395478156,0.5260306212998831,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.01,0.5548160561019148,0.5759883460536148,0.5277065885769668,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.0125,0.5550318101905097,0.5775933713293252,0.5293828576360847,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.0150000000000001,0.5552462732934774,0.5791987939250135,0.5310593999137149,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.0175,0.5554594463435666,0.5808045923226522,0.5327361867219867,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.02,0.5556713302353722,0.5824107449365377,0.5344131892489343,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.0225,0.5558819258253664,0.5840172301137099,0.5360903785587533,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.025,0.5560912339319273,0.5856240261343775,0.5377677255920599,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.0275,0.5562992553353585,0.5872311112123448,0.5394452011661479,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.03,0.5565059907779103,0.5888384634954438,0.5411227759752528,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.0325,0.5567114409637918,0.5904460610659683,0.5428004205908125,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.035,0.5569156065591816,0.5920538819411129,0.5444781054617325,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.0375,0.5571184881922333,0.5936619040734141,0.5461558009146515,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.04,0.5573200864530764,0.595270105351196,0.5478334771542075,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.0425,0.5575204018938135,0.5968784635990186,0.5495111042633076,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.045,0.5577194350285128,0.598486956578131,0.5511886522033963,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.0475,0.5579171863331966,0.600095561986926,0.5528660908147269,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.05,0.5581136562458254,0.6017042574613992,0.5545433898166326,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.0525,0.5583088451662775,0.6033130205756125,0.5562205188078007,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.055,0.5585027534563243,0.6049218288421591,0.5578974472665442,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.0575,0.5586953814396016,0.6065306597126335,0.55957414455108,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.06,0.5588867294015762,0.6081394905781035,0.5612505798998004,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.0625,0.5590767975895088,0.6097482987695875,0.5629267224315535,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.065,0.5592655862124105,0.6113570615585329,0.5646025411459172,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.0675000000000001,0.5594530954409983,0.6129657561572999,0.5662780049234792,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.07,0.5596393254076425,0.614574359719647,0.5679530825261133,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.0725,0.5598242762063124,0.6161828493412214,0.5696277425972599,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.075,0.5600079478925165,0.6177912020600512,0.5713019536622045,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.0775000000000001,0.560190340483238,0.6193993948570424,0.5729756841283571,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.08,0.560371453956866,0.6210074046564775,0.5746489022855317,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.0825,0.5605512882531227,0.6226152083265196,0.5763215763062274,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.085,0.560729843272985,0.6242227826797175,0.5779936742459069,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.0875000000000001,0.5609071188786027,0.6258301044735161,0.579665164043278,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.09,0.5610831148932112,0.6274371504107675,0.5813360135205715,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.0925,0.5612578311010396,0.6290438971402491,0.5830061903838231,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.095,0.5614312672472154,0.6306503212571811,0.5846756622231516,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.0975,0.5616034230376625,0.6322563993037494,0.5863443965130375,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.1,0.5617742981389963,0.6338621077696318,0.5880123606126036,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.1025,0.5619438921784127,0.6354674230925251,0.58967952176589,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.105,0.562112204743573,0.637072321658679,0.591345847102134,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.1075,0.5622792353824846,0.6386767798034302,0.5930113036360458,0.0,1.0,0.0,0.0
