analysis_scope,distribution,branch,q,density,acceptance,effective_density
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,0.96,0.5679589705619895,0.544003798969106,0.5218672815275511
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,0.9625,0.5681287512043692,0.5455964668553983,0.5235515999458911
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,0.965,0.5682967724396034,0.5471899475938373,0.5252359859617157
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,0.9675,0.5684630354375438,0.5487842211027704,0.5269204078637222
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,0.97,0.5686275413182652,0.5503792672252069,0.5286048337977712
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,0.9725,0.5687902911521542,0.5519750657291675,0.530289231767143
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,0.975,0.5689512859599937,0.5535715963080358,0.5319735696327941
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,0.9775,0.5691105267130404,0.5551688385809143,0.5336578151136165
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,0.98,0.5692680143330979,0.5567667720929842,0.5353419357866999
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,0.9825,0.5694237496925837,0.5583653763158689,0.5370258990875935
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,0.985,0.5695777336145914,0.559964630648,0.5387096723105715
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,0.9875,0.5697299668729469,0.5615645144149883,0.5403932226089
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,0.99,0.5698804501922599,0.5631650068699979,0.5420765169951051
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,0.9925,0.570029184247969,0.5647660871941242,0.5437595223412433
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,0.995,0.5701761696663823,0.5663677344967744,0.545442205379172
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,0.9975,0.5703214070247125,0.5679699278160532,0.5471245327008248
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.0,0.5704648968511061,0.5695726461191513,0.5488064707584845
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.0025,0.5706066396246682,0.5711758683027374,0.5504879858650601
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.0050000000000001,0.57074663577548,0.5727795731933537,0.5521690441943629
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.0075,0.570884885684614,0.5743837395478156,0.5538496117813867
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.01,0.5710213896841411,0.5759883460536148,0.5555296545225881
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.0125,0.5711561480571336,0.5775933713293252,0.5572091381761661
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.0150000000000001,0.5712891610376621,0.5791987939250135,0.5588880283623455
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.0175,0.5714204288107888,0.5808045923226522,0.5605662905636589
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.02,0.5715499515125528,0.5824107449365377,0.5622438901252328
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.0225,0.5716777292299524,0.5840172301137099,0.5639207922550711
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.025,0.5718037620009202,0.5856240261343775,0.5655969620243414
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.0275,0.571928049814294,0.5872311112123448,0.5672723643676615
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.03,0.5720505926097825,0.5888384634954438,0.568946964083387
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.0325,0.5721713902779241,0.5904460610659683,0.5706207258338983
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.035,0.5722904426600418,0.5920538819411129,0.5722936141458905
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.0375,0.5724077495481912,0.5936619040734141,0.5739655934106592
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.04,0.5725233106851058,0.595270105351196,0.5756366278843926
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.0425,0.5726371257641326,0.5968784635990186,0.577306681688458
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.045,0.5727491944291663,0.598486956578131,0.5789757188096932
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.0475,0.5728595162745757,0.600095561986926,0.5806437031006952
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.05,0.5729680908451247,0.6017042574613992,0.5823105982801079
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.0525,0.573074917635889,0.6033130205756125,0.5839763679329137
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.055,0.573179996092166,0.6049218288421591,0.5856409755107211
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.0575,0.5732833256093794,0.6065306597126335,0.5873043843320538
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.06,0.5733849055329789,0.6081394905781035,0.5889665575826374
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.0625,0.5734847351583328,0.6097482987695875,0.5906274583156894
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.065,0.5735828137306168,0.6113570615585329,0.5922870494522046
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.0675000000000001,0.5736791404446954,0.6129657561572999,0.5939452937812413
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.07,0.5737737144449983,0.614574359719647,0.5956021539602065
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.0725,0.5738665348253914,0.6161828493412214,0.5972575925151419
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.075,0.5739576006290414,0.6177912020600512,0.5989115718410049
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.0775000000000001,0.5740469108482747,0.6193993948570424,0.6005640542019527
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.08,0.5741344644244305,0.6210074046564775,0.6022150017316209
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.0825,0.574220260247708,0.6226152083265196,0.6038643764334057
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.085,0.5743042971570077,0.6242227826797175,0.6055121401807393
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.0875000000000001,0.5743865739397663,0.6258301044735161,0.6071582547173668
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.09,0.5744670893317864,0.6274371504107675,0.6088026816576207
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.0925,0.574545842017059,0.6290438971402491,0.6104453824866934
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.095,0.5746228306275811,0.6306503212571811,0.6120863185609071
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.0975,0.5746980537431657,0.6322563993037494,0.6137254511079823
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.1,0.5747715098912473,0.6338621077696318,0.6153627412273038
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.1025,0.5748431975466791,0.6354674230925251,0.6169981498901831
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.105,0.5749131151315259,0.637072321658679,0.61863163794012
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.1075,0.5749812610148488,0.6386767798034302,0.6202631660930605
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.11,0.5750476335124849,0.6402807738117408,0.6218926949376518
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.1125,0.5751122308868197,0.6418842799187393,0.623520184935494
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.115,0.5751750513465529,0.6434872743102662,0.6251455964213894
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.1175,0.5752360930464578,0.6450897331234206,0.6267688896035878
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.12,0.5752953540871346,0.6466916324471111,0.6283900245640285
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.1225,0.5753528325147551,0.6482929483226098,0.6300089612585781
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.125,0.575408526320803,0.6498936567441091,0.631625659517266
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.1275,0.5754624334418051,0.6514937336592814,0.6332400790445137
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.1300000000000001,0.575514551759058,0.6530931549698422,0.6348521794193628
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.1325,0.5755648790983436,0.6546918965321155,0.6364619200956936
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.135,0.5756134132296433,0.6562899341576033,0.6380692604024466
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.1375,0.5756601518668395,0.6578872436135571,0.6396741595438322
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.1400000000000001,0.5757050926674131,0.6594838006235533,0.6412765765995402
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.1425,0.5757482332321326,0.6610795808680694,0.6428764705249412
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.145,0.575789571104736,0.6626745599850665,0.6444738001512851
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.1475,0.5758291037716045,0.6642687135705722,0.6460685241858924
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.1500000000000001,0.5758668286614295,0.6658620171792665,0.6476606012123417
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.1525,0.575902743144871,0.6674544463250717,0.6492499896906476
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.155,0.5759368445342098,0.6690459764817446,0.6508366479574387
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.1575,0.5759691300829888,0.6706365830834714,0.6524205342261225
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.16,0.57599959698565,0.6722262415254655,0.654001606587049
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.1625,0.5760282423771598,0.6738149271645683,0.6555798230076644
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.165,0.5760550633326296,0.675402615319852,0.6571551413326605
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.1675,0.5760800568669245,0.6769892812732267,0.6587275192841138
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.17,0.5761032199342668,0.6785749002700486,0.6602969144616205
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.1725,0.5761245494278286,0.6801594475197321,0.6618632843424215
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.175,0.576144042179317,0.6817428981963636,0.6634265862815202
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.1775,0.5761616949585501,0.6833252274393188,0.6649867775117927
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.18,0.5761775044730242,0.6849064103538826,0.6665438151440897
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.1825,0.5761914673674723,0.6864864220118709,0.6680976561673284
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.185,0.5762035802234121,0.6880652374522558,0.6696482574485767
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.1875,0.5762138395586873,0.6896428316817934,0.6711955757331295
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.19,0.5762222418269963,0.691219179675653,0.6727395676445714
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.1925000000000001,0.5762287834174142,0.6927942563780514,0.6742801896848356
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.195,0.5762334606539031,0.6943680367028857,0.6758173982342465
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.1975,0.576236269794814,0.6959404955343739,0.6773511495515585
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.2,0.5762372070323776,0.6975116077276925,0.6788813997739783
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.2025000000000001,0.5762362684921856,0.699081348109621,0.6804081049171806
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.205,0.5762334502326617,0.700649691479186,0.6819312208753106
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.2075,0.5762287482445222,0.7022166126083093,0.6834507034209755
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.21,0.5762221584502254,0.7037820862424579,0.684966508205225
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.2125000000000001,0.5762136767034112,0.7053460871012961,0.6864785907575183
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.215,0.5762032987883284,0.70690858987934,0.6879869064856785
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.2175,0.5761910204192531,0.7084695692466156,0.6894914106758375
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.22,0.5761768372398931,0.7100289998493173,0.6909920584923639
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.2225,0.5761607448227835,0.7115868563104697,0.6924888049777788
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.225,0.576142738668668,0.713143113230592,0.6939816050526585
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.2275,0.5761228142058711,0.7146977451883636,0.6954704135155222
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.23,0.5761009667896558,0.7162507267412933,0.6969551850427061
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.2325,0.5760771917015708,0.7178020324263895,0.6984358741882212
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.235,0.5760514841487844,0.7193516367608332,0.6999124353835967
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.2375,0.5760238392634058,0.7208995142426526,0.7013848229377073
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.24,0.5759942521017943,0.722445639351401,0.7028529910365854
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.2425,0.5759627176438544,0.7239899865488354,0.7043168937432154
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.245,0.575929230792318,0.7255325302795983,0.7057764849973115
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.2475,0.575893786372013,0.7270732449719003,0.707231718615078
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.25,0.5758563791291194,0.7286121050382067,0.7086825482889535
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.2525,0.5758170037304083,0.7301490848759241,0.7101289275873335
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.2550000000000001,0.5757756547624702,0.7316841588680901,0.7115708099542772
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.2575,0.5757323267309263,0.7332173013840645,0.7130081487091938
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.26,0.5756870140596266,0.734748486780223,0.7144408970465096
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.2625,0.5756397110898316,0.7362776894006521,0.7158690080353143
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.2650000000000001,0.5755904120793798,0.7378048835778465,0.7172924346189875
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.2675,0.5755391112018388,0.7393300436334078,0.7187111296148031
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.27,0.5754858025456416,0.7408531438787456,0.7201250457135129
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.2725,0.5754304801132054,0.7423741586157802,0.7215341354789073
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.2750000000000001,0.5753731378200353,0.7438930621376465,0.7229383513473542
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.2775,0.5753137694938096,0.7454098287294008,0.7243376456273122
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.28,0.5752523688734501,0.7469244326687281,0.7257319704988232
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.2825,0.5751889296081731,0.7484368482266528,0.7271212780129788
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.285,0.5751234452565238,0.7499470496682485,0.72850552009136
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.2875,0.5750559092853922,0.7514550112533523,0.7298846485254552
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.29,0.574986315069011,0.7529607072372784,0.7312586149760478
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.2925,0.5749146558879338,0.7544641118715348,0.7326273709725796
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.295,0.5748409249279955,0.755965199404541,0.733990867912485
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.2975,0.5747651152792523,0.7574639440823474,0.7353490570604986
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.3,0.5746872199349018,0.7589603201493552,0.7367018895479309
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.3025,0.5746072317901832,0.7604543018490402,0.7380493163719185
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.305,0.5745251436412574,0.7619458634246754,0.7393912883946406
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.3075,0.5744409481840638,0.7634349791200568,0.7407277563425048
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.31,0.5743546380131589,0.7649216231802294,0.7420586708053032
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.3125,0.57426620562053,0.7664057698522159,0.7433839822353331
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.315,0.5741756433943881,0.7678873933857454,0.7447036409464867
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.3175000000000001,0.5740829436179381,0.7693664680339849,0.7460175971133054
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.32,0.573988098468124,0.7708429680542699,0.7473258007699973
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.3225,0.5738911000143535,0.7723168677088388,0.7486282018094245
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.325,0.573791940217194,0.7737881412655669,0.7499247499820456
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.3275000000000001,0.5736906109270485,0.7752567629987025,0.7512153948948289
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.33,0.5735871038828029,0.7767227071896022,0.7525000860101198
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.3325,0.5734814107104482,0.7781859481274714,0.7537787726444743
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.335,0.5733735229216779,0.7796464601101011,0.7550514039674483
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.3375000000000001,0.5732634319124561,0.7811042174446093,0.7563179290003483
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.34,0.5731511289615608,0.7825591944481821,0.7575782966149378
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.3425,0.5730366052290966,0.7840113654488159,0.7588324555321012
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.345,0.5729198517549802,0.7854607047860603,0.7600803543204631
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.3475,0.5728008594573966,0.7869071868117634,0.7613219413949618
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.35,0.5726796191312251,0.7883507858908162,0.762557165015378
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.3525,0.5725561214464348,0.7897914764018984,0.7637859732848111
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.355,0.5724303569464484,0.7912292327382268,0.7650083141481133
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.3575,0.5723023160464754,0.7926640293083018,0.7662241353902678
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.36,0.5721719890318118,0.794095840536657,0.7674333846347189
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.3625,0.5720393660561056,0.795524640864608,0.7686360093416474
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.365,0.5719044371395906,0.7969504047510033,0.769831956806196
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.3675,0.5717671921672834,0.798373106672975,0.7710211741566341
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.37,0.5716276208871455,0.7997927211266905,0.7722036083524706
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.3725,0.5714857129082086,0.8012092226281051,0.7733792061825068
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.375,0.571341457698664,0.8026225857137145,0.7745479142628304
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.3775,0.5711948445839117,0.8040327849413091,0.7757096790347487
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.3800000000000001,0.5710458627445728,0.8054397948907281,0.7768644467626598
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.3825,0.5708945012144608,0.8068435901646136,0.778012163531859
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.385,0.5707407488785126,0.8082441453891666,0.7791527752462821
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.3875,0.5705845944706769,0.8096414352149028,0.7802862276261794
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.3900000000000001,0.5704260265717619,0.8110354343174084,0.7814124662057211
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.3925,0.5702650336072375,0.812426117398097,0.7825314363305351
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.395,0.570101603844993,0.8138134591849666,0.7836430831551687
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.3975,0.5699357253930507,0.8151974344333575,0.78474735164048
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.4000000000000001,0.5697673861972307,0.8165780179267091,0.7858441865509513
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.4025,0.5695965740387683,0.8179551844773189,0.7869335324519244
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.405,0.5694232765318835,0.8193289089271002,0.7880153337067595
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.4075,0.5692474811212986,0.8206991661483413,0.7890895344739082
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.41,0.5690691750797058,0.8220659310444633,0.7901560787039061
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.4125,0.56888834550518,0.8234291785507808,0.791214910136278
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.415,0.5687049793185401,0.8247888836352585,0.7922659722963541
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.4175,0.5685190632606537,0.8261450212992726,0.7933092084919987
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.42,0.5683305838896846,0.8274975665783691,0.7943445618102443
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.4225,0.568139527578283,0.8288464945430237,0.7953719751138304
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.425,0.5679458805107162,0.8301917802994001,0.7963913910376457
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.4275,0.5677496286799377,0.8315333989901105,0.7974027519850706
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.43,0.5675507578845944,0.8328713257949744,0.7984060001242167
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.4325,0.5673492537259691,0.8342055359317778,0.7994010773840602
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.435,0.5671451016048574,0.8355360046570321,0.8003879254504684
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.4375,0.5669382867183774,0.8368627072667337,0.8013664857621152
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.44,0.5667287940567102,0.8381856190971222,0.802336699506283
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.4425000000000001,0.566516608399769,0.8395047155254393,0.8032985076145467
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.445,0.5663017143137967,0.8408199719706864,0.804251850758339
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.4475,0.5660840961478867,0.8421313638943838,0.8051966693443923
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.45,0.5658637380304297,0.843438866801328,0.8061329035100544
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.4525000000000001,0.5656406238654792,0.8447424562403486,0.8070604931184732
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.455,0.5654147373290396,0.8460421078050658,0.8079793777536508
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.4575,0.5651860618652682,0.8473377971346472,0.8088894967153583
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.46,0.5649545806825943,0.8486294999145634,0.8097907890139106
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.4625000000000001,0.56472027674975,0.8499171918773445,0.8106831933647972
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.465,0.5644831327917131,0.8512008488033345,0.8115666481831664
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.4675,0.5642431312855551,0.8524804465214465,0.812441091578152
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.47,0.5640002544561978,0.8537559609099171,0.8133064613470501
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.4725,0.5637544842720708,0.8550273678970592,0.8141626949693297
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.475,0.5635058024406696,0.8562946434620154,0.8150097296004795
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.4775,0.5632541904040126,0.8575577636355097,0.815847502065686
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.48,0.5629996293339908,0.8588167045005998,0.8166759488533354
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.4825,0.5627421001276111,0.8600714421934272,0.817495006108336
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.485,0.5624815834021265,0.861321952903968,0.8183046096252559
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.4875,0.5622180594900543,0.8625682128767809,0.8191046948412701
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.49,0.5619515084340753,0.8638101984117569,0.8198951968289147
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.4925,0.5616819099818111,0.8650478858648663,0.8206760502886354
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.495,0.5614092435804794,0.866281251648905,0.8214471895411328
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.4975,0.5611334883714207,0.8675102722342407,0.8222085485194949
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.5,0.5608546231844921,0.8687349241495576,0.8229600607611082
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.5025,0.560572626532327,0.8699551839826002,0.823701659399345
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.5050000000000001,0.5602874766044554,0.8711710283809155,0.8244332771550182
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.5075,0.5599991512612811,0.8723824340525955,0.8251548463275977
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.51,0.5597076280279102,0.8735893777670171,0.8258662987861807
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.5125,0.5594128840878289,0.874791836355582,0.8265675659602079
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.5150000000000001,0.5591148962764241,0.875989786712455,0.8272585788299202
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.5175,0.5588136410743442,0.8771832057953004,0.8279392679165456
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.52,0.5585090946006918,0.8783720706260192,0.8286095632722108
high_confidence_raw,accepted_beta_recoil_complex,case_III_backward,1.5225,0.5582012326060477,0.8795563582914823,0.8292693944695654
