sample_id,raw_rmse_exponential,raw_rmse_gaussian_kernel,raw_rmse_sinc_fourier,raw_sinc_minus_exp_rmse,raw_sinc_beats_exp,raw_sinc_width,raw_sinc_first_zero,case_I_sinc_width,case_III_sinc_width,conditioned_widths_narrower_than_raw,peak_recoverable_loss_x,peak_recoverable_loss,peak_recovery_fraction_x,peak_recovery_fraction,raw_zero_to_peak_loss_distance,recovery_window_aligns_with_raw_zero
247,0.08262421157399946,0.08262421120438782,0.04110431920653786,-0.041519892367461605,True,2.0271944444444445,0.4932925910193343,0.9321666666666668,3.194638888888889,False,0.5,0.6435023081690371,0.0,1.0,0.006707408980665686,True
248,0.07620679913236943,0.0762068232826173,0.03788884334060831,-0.038317955791761116,True,1.9569722222222223,0.5109934564449049,0.8795000000000001,2.8764444444444446,False,0.5,0.5388211018189755,0.4,0.6193131187086227,0.010993456444904903,True
249,0.07399850164104048,0.07399855425162406,0.021307229804435647,-0.05269127183660483,True,1.9811111111111113,0.5047672462142456,0.8795000000000001,1.500527777777778,True,0.5,0.5765546240687933,0.4,0.7038481421473228,0.004767246214245624,True
250,0.08571127683007643,0.08571127407432948,0.03142205647182896,-0.054289220358247466,True,1.9416111111111114,0.5150361955993018,0.7610000000000001,2.944472222222222,False,0.5,0.7095897879849635,0.5,0.7095897879849635,0.015036195599301805,True
251,0.07560080517529418,0.07560080635984776,0.030992704782628635,-0.04460810039266554,True,1.9569722222222223,0.5109934564449049,0.8575555555555556,1.4412777777777779,True,0.5,0.6487836135788143,0.4,0.7263118887515883,0.010993456444904903,True
252,0.08692822466983634,0.08692823280084573,0.03392808319575574,-0.053000141474080595,True,1.994277777777778,0.5014346602780176,1.0594444444444446,1.4895555555555557,True,0.5,0.6773899692654131,0.0,1.0,0.001434660278017641,True
253,0.08615222668227479,0.08615224265700296,0.042110858192739124,-0.044041368489535666,True,2.0228055555555557,0.49436288982573706,0.8970555555555557,3.0454166666666667,False,0.5,0.6917378067280392,0.4,0.8064170369336916,0.005637110174262938,True
254,0.06932313401312758,0.06932318773525267,0.015285058658552156,-0.05403807535457542,True,1.9811111111111113,0.5047672462142456,0.9277777777777779,1.3556944444444445,True,0.5,0.5292181957366224,0.0,1.0,0.004767246214245624,True
255,0.08790169586233428,0.08790169336796716,0.045734853296499324,-0.04216684256583495,True,1.9745277777777779,0.5064502060970977,0.9255833333333334,1.4873611111111114,True,0.4,0.6094924224634855,0.4,0.7648106377065782,0.10645020609709765,True
256,0.05868460094721377,0.05868458024027619,0.03487792507819967,-0.023806675869014096,True,1.9394166666666668,0.5156189575903407,0.9168055555555557,1.4895555555555557,True,0.4,0.6514220911948183,0.4,0.8155812824550348,0.11561895759034069,True
257,0.07424460346118225,0.07424461935602683,0.02415837699572378,-0.050086226465458475,True,1.9986666666666668,0.5003335557038024,0.9058333333333335,1.377638888888889,True,0.5,0.6890989721658011,0.2,0.8092890154769709,0.00033355570380244615,True
258,0.08625954086653097,0.0862595227708575,0.05109555061279019,-0.03516399025374078,True,1.9460000000000002,0.513874614594039,1.0660277777777778,1.397388888888889,True,0.5,0.5842688497889096,0.4,0.6775954105645886,0.013874614594039048,True
259,0.08315484618433451,0.08315482275221929,0.04520025986593159,-0.03795458631840292,True,1.9833055555555557,0.5042087424193616,1.0770000000000002,1.338138888888889,True,0.5,0.6280969295507312,0.0,1.0,0.004208742419361644,True
260,0.07534619513054268,0.07534616902798853,0.03759233309918388,-0.0377538620313588,True,1.9767222222222225,0.5058879739186644,0.8773055555555557,1.4676111111111112,True,0.5,0.6240800861540895,0.4,0.6713642629304157,0.005887973918664358,True
261,0.0817025861275538,0.08170259597185323,0.03533633538639216,-0.04636625074116164,True,1.9569722222222223,0.5109934564449049,0.9475277777777779,1.3798333333333335,True,0.5,0.592331771856395,0.4,0.7505139860443095,0.010993456444904903,True
262,0.07531447126457523,0.07531443432243352,0.027342169967340825,-0.047972301297234406,True,1.9855000000000003,0.503651473180559,0.9299722222222223,2.9839722222222225,False,0.5,0.6014168203682435,0.2,0.8074693080599584,0.0036514731805590284,True
263,0.07332672661051845,0.07332678051129053,0.03685171953528721,-0.03647500707523124,True,1.9789166666666669,0.5053269886722532,0.883888888888889,1.4917500000000001,True,0.5,0.5994845270955764,0.4,0.7591523314573723,0.00532698867225323,True
264,0.08491920502524612,0.08491920251361311,0.040435975852515314,-0.04448322917273081,True,1.9525833333333336,0.5121420340574452,0.9321666666666668,2.9993333333333334,False,0.5,0.7019139139032948,0.5,0.7019139139032948,0.012142034057445183,True
265,0.06377607824259286,0.06377606672298916,0.019878114333543764,-0.0438979639090491,True,1.9086944444444447,0.5239183269541425,0.8005000000000001,1.3688611111111113,True,0.5,0.5207589515677379,0.0,1.0,0.023918326954142533,True
266,0.09029735139857381,0.09029734466149592,0.03761919250445917,-0.05267815889411464,True,1.9986666666666668,0.5003335557038024,0.8882777777777778,1.4434722222222223,True,0.5,0.708460701699988,0.0,1.0,0.00033355570380244615,True
267,0.06977920071727166,0.06977922143108464,0.02698087272950499,-0.04279832798776667,True,1.9679444444444447,0.5081444259379498,0.8860833333333334,2.8566944444444444,False,0.4,0.5856030392700644,0.4,0.7705390964577282,0.10814442593794982,True
268,0.07808358657002398,0.07808358776196438,0.04037837649419412,-0.037705210075829866,True,2.033777777777778,0.49169580419580416,0.9453333333333335,1.4983333333333335,True,0.5,0.6219932095150654,0.0,1.0,0.008304195804195835,True
269,0.0750271160671627,0.0750271192547079,0.035260609565241484,-0.03976650650192121,True,1.895527777777778,0.5275575550638197,0.9124166666666668,1.3754444444444447,True,0.5,0.6510011707951471,0.0,1.0,0.02755755506381974,True
270,0.06464626663081009,0.0646462441343827,0.02924735217819957,-0.03539891445261052,True,1.9284444444444446,0.5185526619036643,0.8619444444444445,1.5795277777777779,True,0.5,0.5662665194270633,0.5,0.6304207131934654,0.018552661903664336,True
271,0.0872380206985503,0.08723801388335131,0.04036211367474174,-0.04687590702380856,True,1.9767222222222225,0.5058879739186644,0.923388888888889,2.9005833333333335,False,0.5,0.6442427300957541,0.4,0.7414556579695386,0.005887973918664358,True
272,0.0897807395346459,0.08978075404962571,0.048231781670410576,-0.04154895786423532,True,1.9986666666666668,0.5003335557038024,0.8992500000000001,1.4478611111111113,True,0.5,0.5694966035071874,0.0,1.0,0.00033355570380244615,True
273,0.0791091397834191,0.07910913672770882,0.03988016416886867,-0.03922897561455043,True,1.9635555555555557,0.5092802172928926,0.8904722222222223,1.535638888888889,True,0.5,0.5990945272441787,0.0,1.0,0.009280217292892634,True
274,0.07441093360319316,0.07441095491613348,0.033406006412380666,-0.041004927190812494,True,2.0030555555555556,0.4992372763833033,0.9343611111111112,1.4632222222222224,True,0.5,0.5702797543838211,0.2,0.8498079029927454,0.0007627236166967144,True
275,0.061893307602558255,0.06189334166435822,0.029937238110021053,-0.0319560694925372,True,1.9503888888888892,0.5127182613154071,0.8948611111111112,1.3864166666666669,True,0.5,0.6059800204671308,0.4,0.6903092772075559,0.012718261315407098,True
276,0.07122979503348027,0.07122979635477707,0.05072773394506197,-0.020502061088418302,True,1.9196666666666669,0.5209237714881055,1.0550555555555556,1.895527777777778,True,0.4,0.6499051848456077,0.0,1.0,0.12092377148810551,True
277,0.07392142773527571,0.0739214361007087,0.038231540380075445,-0.03568988735520027,True,1.9284444444444446,0.5185526619036643,0.8926666666666667,3.008111111111111,False,0.4,0.650591588621693,0.0,1.0,0.11855266190366431,True
278,0.07922469720502495,0.07922469931472827,0.03634304718251358,-0.042881650022511375,True,1.9964722222222224,0.5008835028452965,0.9453333333333335,2.8918055555555555,False,0.5,0.6270123091440454,0.2,0.9015514793007242,0.0008835028452964799,True
279,0.08242008410078988,0.08242005857595473,0.038363337919078914,-0.044056746181710967,True,1.9152777777777779,0.5221174764321972,0.9497222222222224,1.4127500000000002,True,0.5,0.5604651256501718,0.0,1.0,0.02211747643219719,True
280,0.06795311172913931,0.06795310267154847,0.026918326833319205,-0.04103478489582011,True,1.9525833333333336,0.5121420340574452,0.9080277777777779,1.480777777777778,True,0.5,0.6701270086569473,0.2,0.7504853891766258,0.012142034057445183,True
281,0.08837192642590339,0.08837192162079324,0.04511655026101847,-0.043255376164884916,True,1.959166666666667,0.5104210974053593,1.0638333333333334,1.4346944444444445,True,0.4,0.5927110281172421,0.0,1.0,0.11042109740535933,True
282,0.07158514702425223,0.07158515723830866,0.029209535941425814,-0.04237561108282641,True,2.079861111111111,0.4808013355592654,0.8860833333333334,1.4939444444444445,True,0.5,0.6326792931549987,0.0,1.0,0.019198664440734592,True
283,0.06166480371768974,0.06166483495202677,0.03174111942778054,-0.0299236842899092,True,1.9174722222222225,0.5215199408944067,1.1252777777777778,1.4983333333333335,True,0.5,0.5583530716558036,0.0,1.0,0.021519940894406675,True
284,0.09081438788905909,0.09081441428569909,0.051948826558631644,-0.03886556133042744,True,1.9855000000000003,0.503651473180559,0.8860833333333334,1.4412777777777779,True,0.5,0.685299371461323,0.0,1.0,0.0036514731805590284,True
285,0.09375757806705973,0.09375755690494944,0.044617940722567334,-0.04913963734449239,True,1.9525833333333336,0.5121420340574452,0.8882777777777778,2.9005833333333335,False,0.5,0.7102527804944535,0.0,0.7302671765153174,0.012142034057445183,True
286,0.08576713484091496,0.08576714221181753,0.04609953533610667,-0.03966759950480829,True,1.9416111111111114,0.5150361955993018,0.9058333333333335,1.4325,True,0.5,0.5912371774639693,0.4,0.6636333144999182,0.015036195599301805,True
287,0.06026847268890502,0.060268455399167815,0.03509838790339825,-0.025170084785506773,True,1.9043055555555557,0.5251258113923127,0.9190000000000002,1.4961388888888891,True,0.5,0.644534247252789,0.4,0.727307190990011,0.025125811392312736,True
288,0.0861598508862516,0.08615985287266595,0.03670706046202263,-0.04945279042422897,True,1.9416111111111114,0.5150361955993018,0.943138888888889,1.4544444444444447,True,0.5,0.6574512089363375,0.5,0.6689747878765955,0.015036195599301805,True
289,0.07507337192761639,0.07507342319342693,0.03487406511953049,-0.040199306808085894,True,1.9789166666666669,0.5053269886722532,0.9453333333333335,1.4281111111111113,True,0.5,0.6783727607933212,0.2,0.6868578541086574,0.00532698867225323,True
290,0.07390789715390379,0.07390796505662153,0.03822431482015291,-0.03568358233375088,True,1.9767222222222225,0.5058879739186644,0.9211944444444445,1.4961388888888891,True,0.5,0.5679393573183601,0.0,1.0,0.005887973918664358,True
291,0.0845689506549475,0.08456895767180063,0.04653095315394948,-0.038037997500998025,True,1.954777777777778,0.5115671005513556,0.9146111111111113,1.5422222222222224,True,0.5,0.6581955460623246,0.4,0.7863531848490143,0.01156710055135557,True
292,0.08528327370404913,0.08528328678839592,0.02585117815146507,-0.059432095552584066,True,2.000861111111111,0.4997848148713749,0.8948611111111112,1.366666666666667,True,0.5,0.6431470298783061,0.5,0.6687455465496508,0.00021518512862511718,True
293,0.08270635490258152,0.08270637212188864,0.045843391382345285,-0.036862963520236235,True,1.959166666666667,0.5104210974053593,0.7719722222222223,1.480777777777778,True,0.4,0.5578643155308112,0.4,0.6797821894682393,0.11042109740535933,True
294,0.07612116593072038,0.07612115529992923,0.04201846815683393,-0.03410269777388645,True,1.9416111111111114,0.5150361955993018,0.9080277777777779,3.0300555555555557,False,0.5,0.621710205042666,0.0,1.0,0.015036195599301805,True
295,0.06753863988899632,0.06753860705688433,0.022092937866719287,-0.04544570202227703,True,1.9481944444444446,0.5132957866970842,0.9453333333333335,1.5290555555555556,True,0.5,0.6141278393710349,0.2,0.790733394955293,0.0132957866970842,True
296,0.08728700535225309,0.08728703062991203,0.04250070914138903,-0.04478629621086406,True,1.9745277777777779,0.5064502060970977,0.9387500000000001,3.0695555555555556,False,0.5,0.6961953372581748,0.0,1.0,0.006450206097097677,True
297,0.0929477216895591,0.09294773602954104,0.050002801291319905,-0.042944920398239196,True,1.9569722222222223,0.5109934564449049,0.9058333333333335,1.3820277777777779,True,0.5,0.6379040236251112,0.0,1.0,0.010993456444904903,True
298,0.06398667510941544,0.06398667215941518,0.025503136016513696,-0.038483539092901746,True,1.895527777777778,0.5275575550638197,0.9080277777777779,3.124416666666667,False,0.5,0.5745004669180569,0.0,1.0,0.02755755506381974,True
299,0.0886863749836998,0.08868635720633505,0.06105965772859022,-0.02762671725510958,True,1.9065,0.5245213742460005,0.8948611111111112,1.5071111111111113,True,0.4,0.5785371428627536,0.4,0.7003021425665713,0.12452137424600052,True
300,0.07536907531086699,0.07536906113725553,0.034523658844137765,-0.04084541646672923,True,1.9416111111111114,0.5150361955993018,0.8860833333333334,2.91375,False,0.5,0.6247805864104566,0.4,0.6750123466373725,0.015036195599301805,True
301,0.07682610288822306,0.07682612951438894,0.03273680348176535,-0.044089299406457706,True,2.0228055555555557,0.49436288982573706,0.9299722222222223,3.0805277777777778,False,0.5,0.6549345466051901,0.2,0.7860924242016598,0.005637110174262938,True
302,0.07201813288288983,0.07201813231403226,0.034504726810240666,-0.037513406072649164,True,1.9767222222222225,0.5058879739186644,0.8992500000000001,1.3535000000000001,True,0.5,0.6498914099626627,0.0,1.0,0.005887973918664358,True
303,0.0838296249737458,0.08382963376608167,0.04965220177250595,-0.03417742320123985,True,1.935027777777778,0.5167884469071646,0.9080277777777779,1.4720000000000002,True,0.5,0.6512276976405345,0.4,0.7142982482391182,0.016788446907164634,True
304,0.07660085529799132,0.07660086167496676,0.03917620469237647,-0.037424650605614854,True,1.9438055555555558,0.5144547494176658,0.8992500000000001,1.476388888888889,True,0.5,0.6195682795599743,0.4,0.7413310495468161,0.01445474941766578,True
305,0.08151044049825815,0.08151047208723475,0.04281392466431997,-0.038696515833938176,True,1.9284444444444446,0.5185526619036643,0.9102222222222224,3.0388333333333333,False,0.5,0.5979594104537639,0.4,0.6456982371987656,0.018552661903664336,True
306,0.09197488312173852,0.09197488947098431,0.053848102287319,-0.03812678083441952,True,1.9613611111111113,0.5098500191193757,0.9168055555555557,1.5093055555555557,True,0.5,0.649880048293572,0.4,0.7428701459696536,0.009850019119375664,True
307,0.08460636062812868,0.084606350119109,0.04505432919067375,-0.03955203143745493,True,1.954777777777778,0.5115671005513556,0.9277777777777779,1.4961388888888891,True,0.4,0.5915045508397534,0.0,1.0,0.11156710055135555,True
308,0.08718710251378045,0.08718713205097105,0.04237093512152927,-0.04481616739225118,True,1.970138888888889,0.5075784279168135,0.8970555555555557,2.9993333333333334,False,0.5,0.6332794639854691,0.4,0.6928423041156684,0.007578427916813513,True
309,0.07690952366946757,0.07690953031918875,0.03655920490235214,-0.04035031876711543,True,1.9460000000000002,0.513874614594039,0.8751111111111112,3.095888888888889,False,0.5,0.5938711983181018,0.0,1.0,0.013874614594039048,True
310,0.08237203245440192,0.08237201881506201,0.04339557188405986,-0.038976460570342056,True,1.9635555555555557,0.5092802172928926,0.9211944444444445,3.0476111111111113,False,0.5,0.6217778119021858,0.0,1.0,0.009280217292892634,True
311,0.08501350539430558,0.08501354671274838,0.03718518994169532,-0.04782831545261026,True,1.9130833333333335,0.522716382802631,0.883888888888889,1.4632222222222224,True,0.5,0.5824005247477085,0.0,1.0,0.022716382802630997,True
312,0.0736626351289493,0.07366264312165381,0.03483653871751625,-0.03882609641143305,True,1.9240555555555559,0.5197355123725925,0.9343611111111112,3.0300555555555557,False,0.4,0.606956327096592,0.4,0.7938497226808108,0.1197355123725925,True
313,0.06843183726619657,0.0684318107289814,0.024244430366417203,-0.044187406899779375,True,1.899916666666667,0.52633887451204,1.0484722222222222,2.9554444444444443,False,0.5,0.5722186756282179,0.0,1.0,0.026338874512039978,True
314,0.08395530600969063,0.08395530618983316,0.034168166664000445,-0.049787139345690186,True,2.057916666666667,0.48592832557197807,1.0967500000000001,1.4917500000000001,True,0.4,0.604480241227918,0.4,0.7463620923698531,0.08592832557197805,True
315,0.08345002179811506,0.08345006079056907,0.02775323041964138,-0.05569679137847368,True,2.000861111111111,0.4997848148713749,0.903638888888889,1.3886111111111112,True,0.5,0.6491475063814408,0.4,0.7328074929356024,0.00021518512862511718,True
316,0.08335181198132474,0.08335183032311533,0.033865626642846265,-0.049486185338478476,True,2.000861111111111,0.4997848148713749,0.903638888888889,1.120888888888889,True,0.5,0.6916098697869117,0.5,0.7453176736220974,0.00021518512862511718,True
317,0.05562438917819033,0.0556243535217725,0.03497441033181421,-0.020649978846376114,True,1.9525833333333336,0.5121420340574452,0.8773055555555557,1.3710555555555557,True,0.5,0.6057285169455018,0.0,1.0,0.012142034057445183,True
318,0.08647476249092369,0.08647476945942591,0.04345535651453734,-0.04301940597638635,True,1.9372222222222224,0.5162030398623458,0.9321666666666668,1.3469166666666668,True,0.5,0.6069758823133555,0.0,1.0,0.016203039862345836,True
319,0.07149626606260909,0.07149630394455786,0.0330686122101222,-0.038427653852486886,True,1.994277777777778,0.5014346602780176,1.0660277777777778,1.5312500000000002,True,0.5,0.5994783797347814,0.0,1.0,0.001434660278017641,True
320,0.08238739492496834,0.08238739509521692,0.03462487758279907,-0.04776251734216927,True,1.9986666666666668,0.5003335557038024,0.9124166666666668,1.4325,True,0.5,0.6469376927271173,0.2,0.7343277299468752,0.00033355570380244615,True
321,0.07710689177341923,0.07710689863282147,0.04641066727611831,-0.030696224497300917,True,1.9372222222222224,0.5162030398623458,0.8816944444444446,1.4588333333333334,True,0.5,0.6536850070869565,0.4,0.7667005312441708,0.016203039862345836,True
322,0.056573997010037284,0.056573997010037284,0.03160761576346286,-0.024966381246574423,True,1.9525833333333336,0.5121420340574452,0.9014444444444446,1.4785833333333336,True,0.5,0.6406015291779961,0.4,0.7080115206588706,0.012142034057445183,True
323,0.07726113647309801,0.07726114141286285,0.03657932964916423,-0.04068180682393378,True,1.935027777777778,0.5167884469071646,0.8685277777777779,1.357888888888889,True,0.4,0.5454907028237299,0.2,0.7352246146358752,0.11678844690716461,True
324,0.09198223729481375,0.09198224413158428,0.0471267371747232,-0.04485550012009055,True,1.9262500000000002,0.5191434133679428,1.0550555555555556,1.377638888888889,True,0.5,0.6522669202025996,0.0,1.0,0.019143413367942785,True
325,0.05566140702260568,0.05566141285887026,0.02680479270188351,-0.028856614320722167,True,2.0645,0.4843787842092517,0.9299722222222223,1.4500555555555557,True,0.5,0.6705670407047366,0.5,0.7367686091114446,0.015621215790748322,True
326,0.08403439678654587,0.08403439234424617,0.03379727080568981,-0.05023712598085606,True,1.970138888888889,0.5075784279168135,0.7675833333333334,2.981777777777778,False,0.5,0.613765973140807,0.4,0.7014305310110855,0.007578427916813513,True
327,0.08030444543460583,0.08030444034699372,0.03011014364240344,-0.050194301792202384,True,1.9855000000000003,0.503651473180559,0.8729166666666668,1.5246666666666668,True,0.5,0.6227181481010597,0.4,0.8187688996094927,0.0036514731805590284,True
328,0.07916775757189794,0.07916780947098716,0.03125120600908847,-0.04791655156280947,True,1.935027777777778,0.5167884469071646,0.8992500000000001,1.8318888888888891,True,0.4,0.5226586679364895,0.0,1.0,0.11678844690716461,True
329,0.07172898872171948,0.07172898931591451,0.040087867292341074,-0.03164112142937841,True,1.935027777777778,0.5167884469071646,1.0748055555555556,2.8676666666666666,False,0.5,0.5598840430563518,0.0,1.0,0.016788446907164634,True
330,0.08400197308029406,0.08400202795424175,0.04870289084168407,-0.03529908223860999,True,1.9460000000000002,0.513874614594039,0.8904722222222223,1.461027777777778,True,0.5,0.5924061509035371,0.4,0.7438129967666984,0.013874614594039048,True
331,0.07059672138192806,0.07059673705562661,0.032479874575726694,-0.038116846806201365,True,2.020611111111111,0.4948997827939842,0.8904722222222223,1.5136944444444447,True,0.5,0.6908662730893469,0.2,0.7247909092832229,0.005100217206015778,True
332,0.06459610004709601,0.06459608730875567,0.036774014215051824,-0.027822085832044187,True,1.9174722222222225,0.5215199408944067,0.9190000000000002,1.3886111111111112,True,0.5,0.5535107027318714,0.4,0.6260298048519934,0.021519940894406675,True
333,0.08545013091490815,0.08545014429803813,0.049335318942925296,-0.03611481197198285,True,1.9240555555555559,0.5197355123725925,0.9102222222222224,3.124416666666667,False,0.5,0.646713226385039,0.4,0.7295247115385239,0.019735512372592523,True
334,0.08748717933688854,0.08748716849430595,0.04717515455166666,-0.04031202478522188,True,1.954777777777778,0.5115671005513556,0.8816944444444446,1.461027777777778,True,0.5,0.7028202252892012,0.4,0.7147293279344082,0.01156710055135557,True
335,0.09924255713840296,0.09924252936829692,0.04730997163697738,-0.051932585501425585,True,1.9876944444444447,0.5030954344089327,0.8970555555555557,1.4741944444444446,True,0.5,0.6010072869834129,0.2,0.7915730089176382,0.0030954344089326735,True
336,0.0788528210904259,0.07885289877571636,0.030313973611788805,-0.0485388474786371,True,1.9394166666666668,0.5156189575903407,1.0791944444444446,1.3842222222222225,True,0.5,0.6970723253885036,0.4,0.7578196256274005,0.01561895759034071,True
337,0.08605470713079927,0.08605475818380134,0.03244324037881969,-0.05361146675197958,True,1.9635555555555557,0.5092802172928926,1.0704166666666668,2.9993333333333334,False,0.5,0.6760959895966523,0.4,0.7219283110210687,0.009280217292892634,True
338,0.06996857817781883,0.06996858560806049,0.024862265293607837,-0.04510631288421099,True,1.8911388888888891,0.5287818921578707,0.8773055555555557,1.535638888888889,True,0.5,0.5903143194889554,0.0,1.0,0.028781892157870748,True
339,0.08336391962654977,0.08336392702844841,0.0305840154448558,-0.05277990418169397,True,1.9986666666666668,0.5003335557038024,0.8729166666666668,1.4895555555555557,True,0.5,0.6754906571621115,0.0,1.0,0.00033355570380244615,True
340,0.0858159242673129,0.0858159070666677,0.04104445050059215,-0.04477147376672075,True,1.935027777777778,0.5167884469071646,0.9365555555555557,3.1134444444444447,False,0.5,0.5579652586802879,0.4,0.6664260610320919,0.016788446907164634,True
341,0.06923432188847908,0.06923431220600151,0.030852340163530133,-0.03838198172494895,True,1.96575,0.5087116876510237,0.9146111111111113,1.4785833333333336,True,0.5,0.6479261171504362,0.4,0.708495692174363,0.008711687651023703,True
342,0.08668794311189054,0.08668794223372404,0.04683860732811276,-0.039849335783777785,True,1.9964722222222224,0.5008835028452965,0.8882777777777778,1.4588333333333334,True,0.4,0.6858143045998253,0.4,0.8168442948274982,0.10088350284529646,True
343,0.08017192476330195,0.08017193068471708,0.03943864188608798,-0.04073328287721398,True,1.970138888888889,0.5075784279168135,0.7675833333333334,1.4829722222222224,True,0.5,0.6347008681392513,0.2,0.7488444085745902,0.007578427916813513,True
344,0.07015043324144593,0.07015046509896193,0.03951270124047231,-0.030637732000973618,True,1.9240555555555559,0.5197355123725925,0.8860833333333334,1.4544444444444447,True,0.5,0.612883362893629,0.4,0.6741212805499038,0.019735512372592523,True
345,0.06950025189885575,0.06950023910124366,0.033440289170206604,-0.03605996272864915,True,1.9394166666666668,0.5156189575903407,0.8882777777777778,2.9993333333333334,False,0.5,0.6038232913194927,0.0,1.0,0.01561895759034071,True
346,0.07632703652979977,0.07632708249543707,0.032818057934315456,-0.04350897859548432,True,1.96575,0.5087116876510237,1.0682222222222224,1.4676111111111112,True,0.5,0.6529327525729076,0.0,1.0,0.008711687651023703,True
347,0.07897269507511696,0.07897273552942273,0.045695334915975154,-0.03327736015914181,True,2.0030555555555556,0.4992372763833033,0.8729166666666668,1.3710555555555557,True,0.5,0.7265821913425514,0.4,0.741179630337295,0.0007627236166967144,True
348,0.08892900104387048,0.0889289864766541,0.03609401009814563,-0.05283499094572485,True,1.9811111111111113,0.5047672462142456,0.9124166666666668,1.3820277777777779,True,0.5,0.6166658408386305,0.0,0.7574368721176837,0.004767246214245624,True
349,0.07522843020319622,0.07522845245957466,0.035842959891800974,-0.03938547031139525,True,2.000861111111111,0.4997848148713749,0.883888888888889,1.3886111111111112,True,0.5,0.5983603657967891,0.4,0.7024196464563373,0.00021518512862511718,True
350,0.08560639306532292,0.08560636062459258,0.05374210259567899,-0.031864290469643924,True,2.0425555555555555,0.48958276668661266,0.9255833333333334,1.4983333333333335,True,0.5,0.6476330520211587,0.5,0.6503006524656856,0.010417233313387342,True
351,0.06322011328695128,0.06322010737167916,0.024722313356673773,-0.03849779993027751,True,1.9679444444444447,0.5081444259379498,0.8773055555555557,1.3469166666666668,True,0.4,0.6200663226824369,0.0,1.0,0.10814442593794982,True
352,0.08297050185317867,0.0829705002923491,0.04535808596834918,-0.03761241588482949,True,1.9789166666666669,0.5053269886722532,0.962888888888889,1.4039722222222224,True,0.4,0.6240929563123727,0.0,1.0,0.10532698867225321,True
353,0.07670732545832404,0.07670731300510251,0.03602353298335117,-0.04068379247497287,True,1.96575,0.5087116876510237,0.923388888888889,1.4654166666666668,True,0.5,0.6405399527656627,0.4,0.7775657270288118,0.008711687651023703,True
354,0.07324825253074368,0.07324826384233162,0.03080896127305398,-0.04243929125768971,True,2.0228055555555557,0.49436288982573706,0.9277777777777779,1.4720000000000002,True,0.5,0.5664499066635933,0.0,1.0,0.005637110174262938,True
355,0.09473349267249062,0.09473347501103153,0.047730176202290614,-0.04700331647020001,True,1.9438055555555558,0.5144547494176658,0.7719722222222223,2.7776944444444447,False,0.5,0.6388784590805079,0.4,0.7165931920336747,0.01445474941766578,True
356,0.0849131936623791,0.08491319459213616,0.04596785963247907,-0.038945334029900025,True,1.9043055555555557,0.5251258113923127,0.9255833333333334,1.4039722222222224,True,0.4,0.5034947942180814,0.2,0.6353871249822884,0.1251258113923127,True
357,0.08124852669773489,0.08124857964546274,0.04025966380616869,-0.0409888628915662,True,1.954777777777778,0.5115671005513556,0.9102222222222224,1.461027777777778,True,0.4,0.566155496334144,0.0,1.0,0.11156710055135555,True
358,0.07812470673994447,0.0781246924197996,0.02867134365911488,-0.04945336308082959,True,1.9613611111111113,0.5098500191193757,0.7829444444444446,1.3710555555555557,True,0.5,0.7081858219541232,0.5,0.7373351601659416,0.009850019119375664,True
359,0.09237122847365,0.09237120072707014,0.050110408575357014,-0.04226081989829298,True,1.994277777777778,0.5014346602780176,0.8773055555555557,1.4785833333333336,True,0.5,0.6144553152217432,0.0,1.0,0.001434660278017641,True
360,0.07095594215628397,0.07095599825634977,0.022955532654083996,-0.04800040950219997,True,1.9679444444444447,0.5081444259379498,0.7961111111111112,1.461027777777778,True,0.5,0.7195133535047591,0.0,1.0,0.00814442593794984,True
361,0.07530026442090818,0.07530031003318734,0.028324710200730567,-0.04697555422017761,True,1.9723333333333335,0.5070136893696129,0.9343611111111112,1.500527777777778,True,0.5,0.6583551888691771,0.4,0.7889447815712706,0.0070136893696128855,True
362,0.07658118796158471,0.07658114836208156,0.03404687012744297,-0.04253431783414174,True,1.9525833333333336,0.5121420340574452,1.061638888888889,1.4478611111111113,True,0.5,0.6379068344022328,0.4,0.6845165616804177,0.012142034057445183,True
363,0.08651131530449113,0.08651131895413879,0.03935985258210097,-0.04715146272239016,True,2.0271944444444445,0.4932925910193343,0.9585000000000001,2.9993333333333334,False,0.5,0.609472626706309,0.4,0.7275377162113433,0.006707408980665686,True
364,0.08002146651456607,0.08002147968709633,0.03215494360820578,-0.04786652290636029,True,1.935027777777778,0.5167884469071646,0.9058333333333335,1.4434722222222223,True,0.5,0.6340880868793769,0.0,1.0,0.016788446907164634,True
365,0.08210692933247328,0.08210696222046122,0.04295273964619256,-0.03915418968628072,True,1.9328333333333336,0.517375183237044,1.0484722222222222,1.5246666666666668,True,0.5,0.5955850200477387,0.2,0.6764211955698846,0.017375183237044012,True
366,0.06978980385040279,0.06978982382599583,0.03414734849512484,-0.03564245535527795,True,2.00525,0.4986909362922328,0.9321666666666668,1.3886111111111112,True,0.5,0.6473391003232013,0.2,0.8109322132446768,0.0013090637077671774,True
367,0.07627305208695692,0.07627304068729066,0.03392707934087189,-0.04234597274608503,True,1.9416111111111114,0.5150361955993018,0.9277777777777779,1.357888888888889,True,0.5,0.5495169258937719,0.0,1.0,0.015036195599301805,True
